province_code,forecast_year,forecast_month,rainfall_mm,n_runs,province,region_en,season,quarter
48,2025,6,307.889017311,6,นครพนม,Northeast,Rainy/Monsoon,Q2
49,2025,6,176.425093858,6,มุกดาหาร,Northeast,Rainy/Monsoon,Q2
50,2025,6,113.233660149,6,เชียงใหม่,North,Rainy/Monsoon,Q2
51,2025,6,109.539083128,6,ลำพูน,North,Rainy/Monsoon,Q2
52,2025,6,119.862127036,6,ลำปาง,North,Rainy/Monsoon,Q2
53,2025,6,138.070083157,6,อุตรดิตถ์,North,Rainy/Monsoon,Q2
54,2025,6,124.174822891,6,แพร่,North,Rainy/Monsoon,Q2
55,2025,6,186.69227469200004,6,น่าน,North,Rainy/Monsoon,Q2
56,2025,6,186.474877807,6,พะเยา,North,Rainy/Monsoon,Q2
57,2025,6,151.178111562,6,เชียงราย,North,Rainy/Monsoon,Q2
58,2025,6,121.29494016400001,6,แม่ฮ่องสอน,North,Rainy/Monsoon,Q2
60,2025,6,101.938572336,6,นครสวรรค์,Central,Rainy/Monsoon,Q2
61,2025,6,117.78000712,6,อุทัยธานี,Central,Rainy/Monsoon,Q2
62,2025,6,120.502282557,6,กำแพงเพชร,North,Rainy/Monsoon,Q2
63,2025,6,126.112696313,6,ตาก,North,Rainy/Monsoon,Q2
64,2025,6,108.32165195,6,สุโขทัย,North,Rainy/Monsoon,Q2
65,2025,6,132.518010699,6,พิษณุโลก,North,Rainy/Monsoon,Q2
66,2025,6,145.727802749,6,พิจิตร,North,Rainy/Monsoon,Q2
67,2025,6,124.96492004099998,6,เพชรบูรณ์,North,Rainy/Monsoon,Q2
70,2025,6,104.79632734299999,6,ราชบุรี,Central,Rainy/Monsoon,Q2
71,2025,6,153.83503012,6,กาญจนบุรี,Central,Rainy/Monsoon,Q2
72,2025,6,104.149938178,6,สุพรรณบุรี,Central,Rainy/Monsoon,Q2
73,2025,6,127.390083838,6,นครปฐม,Central,Rainy/Monsoon,Q2
74,2025,6,100.31118964399998,6,สมุทรสาคร,Central,Rainy/Monsoon,Q2
75,2025,6,113.650463668,6,สมุทรสงคราม,Central,Rainy/Monsoon,Q2
76,2025,6,94.2644979166,6,เพชรบุรี,South,Rainy/Monsoon,Q2
77,2025,6,122.254493631,6,ประจวบคีรีขันธ์,South,Rainy/Monsoon,Q2
80,2025,6,110.39119794,6,นครศรีธรรมราช,South,Rainy/Monsoon,Q2
81,2025,6,179.478883064,6,กระบี่,South,Rainy/Monsoon,Q2
82,2025,6,349.364947748,6,พังงา,South,Rainy/Monsoon,Q2
83,2025,6,216.373009004,6,ภูเก็ต,South,Rainy/Monsoon,Q2
84,2025,6,167.36497591,6,สุราษฎร์ธานี,South,Rainy/Monsoon,Q2
85,2025,6,410.118861036,6,ระนอง,South,Rainy/Monsoon,Q2
86,2025,6,291.64182748,6,ชุมพร,South,Rainy/Monsoon,Q2
90,2025,6,101.748563074,6,สงขลา,South,Rainy/Monsoon,Q2
91,2025,6,140.347398607,6,สตูล,South,Rainy/Monsoon,Q2
92,2025,6,163.681029339,6,ตรัง,South,Rainy/Monsoon,Q2
93,2025,6,109.152849978,6,พัทลุง,South,Rainy/Monsoon,Q2
94,2025,6,91.1086886746,6,ปัตตานี,South,Rainy/Monsoon,Q2
95,2025,6,115.533378057,6,ยะลา,South,Rainy/Monsoon,Q2
96,2025,6,122.393867322,6,นราธิวาส,South,Rainy/Monsoon,Q2
10,2025,7,87.9468373706,6,กรุงเทพมหานคร,Central,Rainy/Monsoon,Q3
11,2025,7,84.594421823,6,สมุทรปราการ,Central,Rainy/Monsoon,Q3
12,2025,7,88.3301124931,6,นนทบุรี,Central,Rainy/Monsoon,Q3
13,2025,7,91.6365141402,6,ปทุมธานี,Central,Rainy/Monsoon,Q3
14,2025,7,126.026915526,6,พระนครศรีอยุธยา,Central,Rainy/Monsoon,Q3
15,2025,7,143.142780599,6,อ่างทอง,Central,Rainy/Monsoon,Q3
16,2025,7,126.45149258099998,6,ลพบุรี,Central,Rainy/Monsoon,Q3
17,2025,7,133.39845842,6,สิงห์บุรี,Central,Rainy/Monsoon,Q3
18,2025,7,130.202004726,6,ชัยนาท,Central,Rainy/Monsoon,Q3
19,2025,7,126.267973481,6,สระบุรี,Central,Rainy/Monsoon,Q3
20,2025,7,88.3544006642,6,ชลบุรี,East,Rainy/Monsoon,Q3
21,2025,7,139.425145848,6,ระยอง,East,Rainy/Monsoon,Q3
22,2025,7,530.677750452,6,จันทบุรี,East,Rainy/Monsoon,Q3
23,2025,7,819.93434154,6,ตราด,East,Rainy/Monsoon,Q3
24,2025,7,159.491590612,6,ฉะเชิงเทรา,East,Rainy/Monsoon,Q3
25,2025,7,246.843172281,6,ปราจีนบุรี,East,Rainy/Monsoon,Q3
26,2025,7,173.581964144,6,นครนายก,East,Rainy/Monsoon,Q3
27,2025,7,230.106094751,6,สระแก้ว,East,Rainy/Monsoon,Q3
30,2025,7,137.01726015,6,นครราชสีมา,Northeast,Rainy/Monsoon,Q3
31,2025,7,183.78476119999996,6,บุรีรัมย์,Northeast,Rainy/Monsoon,Q3
32,2025,7,223.277206937,6,สุรินทร์,Northeast,Rainy/Monsoon,Q3
33,2025,7,245.96208553,6,ศรีสะเกษ,Northeast,Rainy/Monsoon,Q3
34,2025,7,267.840700907,6,อุบลราชธานี,Northeast,Rainy/Monsoon,Q3
35,2025,7,303.114207091,6,ยโสธร,Northeast,Rainy/Monsoon,Q3
36,2025,7,129.960792706,6,ชัยภูมิ,Northeast,Rainy/Monsoon,Q3
37,2025,7,305.940061673,6,อำนาจเจริญ,Northeast,Rainy/Monsoon,Q3
38,2025,7,351.231453003,6,บึงกาฬ,Northeast,Rainy/Monsoon,Q3
39,2025,7,192.449634891,6,หนองบัวลำภู,Northeast,Rainy/Monsoon,Q3
40,2025,7,162.255329057,6,ขอนแก่น,Northeast,Rainy/Monsoon,Q3
41,2025,7,214.991809538,6,อุดรธานี,Northeast,Rainy/Monsoon,Q3
42,2025,7,184.26417799,6,เลย,Northeast,Rainy/Monsoon,Q3
43,2025,7,283.282014977,6,หนองคาย,Northeast,Rainy/Monsoon,Q3
44,2025,7,209.525003253,6,มหาสารคาม,Northeast,Rainy/Monsoon,Q3
45,2025,7,296.437039738,6,ร้อยเอ็ด,Northeast,Rainy/Monsoon,Q3
46,2025,7,241.195262865,6,กาฬสินธุ์,Northeast,Rainy/Monsoon,Q3
47,2025,7,310.179216039,6,สกลนคร,Northeast,Rainy/Monsoon,Q3
48,2025,7,433.395298653,6,นครพนม,Northeast,Rainy/Monsoon,Q3
49,2025,7,354.76261609700003,6,มุกดาหาร,Northeast,Rainy/Monsoon,Q3
50,2025,7,104.07684142800001,6,เชียงใหม่,North,Rainy/Monsoon,Q3
51,2025,7,70.1560579537,6,ลำพูน,North,Rainy/Monsoon,Q3
52,2025,7,73.2534692697,6,ลำปาง,North,Rainy/Monsoon,Q3
53,2025,7,135.339448859,6,อุตรดิตถ์,North,Rainy/Monsoon,Q3
54,2025,7,98.4424747801,6,แพร่,North,Rainy/Monsoon,Q3
55,2025,7,128.992101647,6,น่าน,North,Rainy/Monsoon,Q3
56,2025,7,109.31473483999999,6,พะเยา,North,Rainy/Monsoon,Q3
57,2025,7,160.7590724,6,เชียงราย,North,Rainy/Monsoon,Q3
58,2025,7,119.63981537900001,6,แม่ฮ่องสอน,North,Rainy/Monsoon,Q3
60,2025,7,170.851018609,6,นครสวรรค์,Central,Rainy/Monsoon,Q3
61,2025,7,161.922977924,6,อุทัยธานี,Central,Rainy/Monsoon,Q3
62,2025,7,193.915106133,6,กำแพงเพชร,North,Rainy/Monsoon,Q3
63,2025,7,131.092821133,6,ตาก,North,Rainy/Monsoon,Q3
64,2025,7,106.567297904,6,สุโขทัย,North,Rainy/Monsoon,Q3
65,2025,7,176.84842927,6,พิษณุโลก,North,Rainy/Monsoon,Q3
66,2025,7,227.988947863,6,พิจิตร,North,Rainy/Monsoon,Q3
67,2025,7,168.021744455,6,เพชรบูรณ์,North,Rainy/Monsoon,Q3
70,2025,7,72.0085087844,6,ราชบุรี,Central,Rainy/Monsoon,Q3
71,2025,7,158.78102128,6,กาญจนบุรี,Central,Rainy/Monsoon,Q3
72,2025,7,137.092678116,6,สุพรรณบุรี,Central,Rainy/Monsoon,Q3
73,2025,7,76.1180884168,6,นครปฐม,Central,Rainy/Monsoon,Q3
74,2025,7,73.1095573193,6,สมุทรสาคร,Central,Rainy/Monsoon,Q3
75,2025,7,67.1548406186,6,สมุทรสงคราม,Central,Rainy/Monsoon,Q3
76,2025,7,62.4749046354,6,เพชรบุรี,South,Rainy/Monsoon,Q3
77,2025,7,112.38987627800002,6,ประจวบคีรีขันธ์,South,Rainy/Monsoon,Q3
80,2025,7,103.85057313700001,6,นครศรีธรรมราช,South,Rainy/Monsoon,Q3
81,2025,7,216.221310057,6,กระบี่,South,Rainy/Monsoon,Q3
82,2025,7,309.178473054,6,พังงา,South,Rainy/Monsoon,Q3
83,2025,7,203.79079157600003,6,ภูเก็ต,South,Rainy/Monsoon,Q3
84,2025,7,179.488549713,6,สุราษฎร์ธานี,South,Rainy/Monsoon,Q3
85,2025,7,549.792179372,6,ระนอง,South,Rainy/Monsoon,Q3
86,2025,7,343.74405306399996,6,ชุมพร,South,Rainy/Monsoon,Q3
90,2025,7,98.04761095650001,6,สงขลา,South,Rainy/Monsoon,Q3
91,2025,7,190.991939207,6,สตูล,South,Rainy/Monsoon,Q3
92,2025,7,160.517936318,6,ตรัง,South,Rainy/Monsoon,Q3
93,2025,7,82.8185561495,6,พัทลุง,South,Rainy/Monsoon,Q3
94,2025,7,91.97140467369998,6,ปัตตานี,South,Rainy/Monsoon,Q3
95,2025,7,124.471924905,6,ยะลา,South,Rainy/Monsoon,Q3
96,2025,7,93.3178302877,6,นราธิวาส,South,Rainy/Monsoon,Q3
10,2025,8,169.631092465,6,กรุงเทพมหานคร,Central,Rainy/Monsoon,Q3
11,2025,8,167.507115656,6,สมุทรปราการ,Central,Rainy/Monsoon,Q3
12,2025,8,156.776904294,6,นนทบุรี,Central,Rainy/Monsoon,Q3
13,2025,8,175.595291775,6,ปทุมธานี,Central,Rainy/Monsoon,Q3
14,2025,8,158.325460149,6,พระนครศรีอยุธยา,Central,Rainy/Monsoon,Q3
15,2025,8,132.839613498,6,อ่างทอง,Central,Rainy/Monsoon,Q3
16,2025,8,156.405111122,6,ลพบุรี,Central,Rainy/Monsoon,Q3
17,2025,8,171.493040013,6,สิงห์บุรี,Central,Rainy/Monsoon,Q3
18,2025,8,185.190650929,6,ชัยนาท,Central,Rainy/Monsoon,Q3
19,2025,8,170.34535066,6,สระบุรี,Central,Rainy/Monsoon,Q3
20,2025,8,124.375023937,6,ชลบุรี,East,Rainy/Monsoon,Q3
21,2025,8,125.45438551299999,6,ระยอง,East,Rainy/Monsoon,Q3
22,2025,8,256.198762737,6,จันทบุรี,East,Rainy/Monsoon,Q3
23,2025,8,342.425696232,6,ตราด,East,Rainy/Monsoon,Q3
24,2025,8,163.236218352,6,ฉะเชิงเทรา,East,Rainy/Monsoon,Q3
25,2025,8,235.206318379,6,ปราจีนบุรี,East,Rainy/Monsoon,Q3
26,2025,8,227.430457481,6,นครนายก,East,Rainy/Monsoon,Q3
27,2025,8,128.333252689,6,สระแก้ว,East,Rainy/Monsoon,Q3
30,2025,8,136.064380027,6,นครราชสีมา,Northeast,Rainy/Monsoon,Q3
31,2025,8,92.4372730772,6,บุรีรัมย์,Northeast,Rainy/Monsoon,Q3
32,2025,8,98.3390942338,6,สุรินทร์,Northeast,Rainy/Monsoon,Q3
33,2025,8,117.75911175200001,6,ศรีสะเกษ,Northeast,Rainy/Monsoon,Q3
34,2025,8,122.927079063,6,อุบลราชธานี,Northeast,Rainy/Monsoon,Q3
35,2025,8,121.624641315,6,ยโสธร,Northeast,Rainy/Monsoon,Q3
36,2025,8,192.249277343,6,ชัยภูมิ,Northeast,Rainy/Monsoon,Q3
37,2025,8,132.918883265,6,อำนาจเจริญ,Northeast,Rainy/Monsoon,Q3
38,2025,8,296.239342763,6,บึงกาฬ,Northeast,Rainy/Monsoon,Q3
39,2025,8,196.905774585,6,หนองบัวลำภู,Northeast,Rainy/Monsoon,Q3
40,2025,8,110.159895534,6,ขอนแก่น,Northeast,Rainy/Monsoon,Q3
41,2025,8,221.894548032,6,อุดรธานี,Northeast,Rainy/Monsoon,Q3
42,2025,8,223.543279172,6,เลย,Northeast,Rainy/Monsoon,Q3
43,2025,8,276.783281472,6,หนองคาย,Northeast,Rainy/Monsoon,Q3
44,2025,8,76.1584028419,6,มหาสารคาม,Northeast,Rainy/Monsoon,Q3
45,2025,8,103.457298175,6,ร้อยเอ็ด,Northeast,Rainy/Monsoon,Q3
46,2025,8,136.374922045,6,กาฬสินธุ์,Northeast,Rainy/Monsoon,Q3
47,2025,8,299.421909867,6,สกลนคร,Northeast,Rainy/Monsoon,Q3
48,2025,8,297.269025446,6,นครพนม,Northeast,Rainy/Monsoon,Q3
49,2025,8,202.484588553,6,มุกดาหาร,Northeast,Rainy/Monsoon,Q3
50,2025,8,216.392784978,6,เชียงใหม่,North,Rainy/Monsoon,Q3
51,2025,8,162.490185497,6,ลำพูน,North,Rainy/Monsoon,Q3
52,2025,8,173.18495276300004,6,ลำปาง,North,Rainy/Monsoon,Q3
53,2025,8,262.179199464,6,อุตรดิตถ์,North,Rainy/Monsoon,Q3
54,2025,8,210.37279985399996,6,แพร่,North,Rainy/Monsoon,Q3
55,2025,8,346.334333112,6,น่าน,North,Rainy/Monsoon,Q3
56,2025,8,281.515086478,6,พะเยา,North,Rainy/Monsoon,Q3
57,2025,8,366.80532172700003,6,เชียงราย,North,Rainy/Monsoon,Q3
58,2025,8,265.933124352,6,แม่ฮ่องสอน,North,Rainy/Monsoon,Q3
60,2025,8,167.517555014,6,นครสวรรค์,Central,Rainy/Monsoon,Q3
61,2025,8,188.50801824200002,6,อุทัยธานี,Central,Rainy/Monsoon,Q3
62,2025,8,170.23581235,6,กำแพงเพชร,North,Rainy/Monsoon,Q3
63,2025,8,248.304520699,6,ตาก,North,Rainy/Monsoon,Q3
64,2025,8,199.630635335,6,สุโขทัย,North,Rainy/Monsoon,Q3
65,2025,8,223.176126046,6,พิษณุโลก,North,Rainy/Monsoon,Q3
66,2025,8,225.437915169,6,พิจิตร,North,Rainy/Monsoon,Q3
67,2025,8,194.355528942,6,เพชรบูรณ์,North,Rainy/Monsoon,Q3
70,2025,8,99.2920221714,6,ราชบุรี,Central,Rainy/Monsoon,Q3
71,2025,8,200.81636227599998,6,กาญจนบุรี,Central,Rainy/Monsoon,Q3
72,2025,8,95.3976704315,6,สุพรรณบุรี,Central,Rainy/Monsoon,Q3
73,2025,8,102.165075512,6,นครปฐม,Central,Rainy/Monsoon,Q3
74,2025,8,150.978063507,6,สมุทรสาคร,Central,Rainy/Monsoon,Q3
75,2025,8,110.900608605,6,สมุทรสงคราม,Central,Rainy/Monsoon,Q3
76,2025,8,90.1351848192,6,เพชรบุรี,South,Rainy/Monsoon,Q3
77,2025,8,108.991222743,6,ประจวบคีรีขันธ์,South,Rainy/Monsoon,Q3
80,2025,8,205.686525741,6,นครศรีธรรมราช,South,Rainy/Monsoon,Q3
81,2025,8,195.412976638,6,กระบี่,South,Rainy/Monsoon,Q3
82,2025,8,303.428168734,6,พังงา,South,Rainy/Monsoon,Q3
83,2025,8,309.492557025,6,ภูเก็ต,South,Rainy/Monsoon,Q3
84,2025,8,136.612083464,6,สุราษฎร์ธานี,South,Rainy/Monsoon,Q3
85,2025,8,277.628438935,6,ระนอง,South,Rainy/Monsoon,Q3
86,2025,8,175.43259149900004,6,ชุมพร,South,Rainy/Monsoon,Q3
90,2025,8,172.11697294299998,6,สงขลา,South,Rainy/Monsoon,Q3
91,2025,8,220.664344302,6,สตูล,South,Rainy/Monsoon,Q3
92,2025,8,213.126637924,6,ตรัง,South,Rainy/Monsoon,Q3
93,2025,8,138.661567187,6,พัทลุง,South,Rainy/Monsoon,Q3
94,2025,8,161.407687968,6,ปัตตานี,South,Rainy/Monsoon,Q3
95,2025,8,174.097022243,6,ยะลา,South,Rainy/Monsoon,Q3
96,2025,8,269.194260368,6,นราธิวาส,South,Rainy/Monsoon,Q3
10,2025,9,221.847693027,6,กรุงเทพมหานคร,Central,Rainy/Monsoon,Q3
11,2025,9,241.58853893899996,6,สมุทรปราการ,Central,Rainy/Monsoon,Q3
12,2025,9,213.670732079,6,นนทบุรี,Central,Rainy/Monsoon,Q3
13,2025,9,213.59255510900002,6,ปทุมธานี,Central,Rainy/Monsoon,Q3
14,2025,9,198.563464749,6,พระนครศรีอยุธยา,Central,Rainy/Monsoon,Q3
15,2025,9,188.70827935,6,อ่างทอง,Central,Rainy/Monsoon,Q3
16,2025,9,249.616682705,6,ลพบุรี,Central,Rainy/Monsoon,Q3
17,2025,9,195.303054678,6,สิงห์บุรี,Central,Rainy/Monsoon,Q3
18,2025,9,180.765363513,6,ชัยนาท,Central,Rainy/Monsoon,Q3
19,2025,9,245.315562033,6,สระบุรี,Central,Rainy/Monsoon,Q3
20,2025,9,233.412200149,6,ชลบุรี,East,Rainy/Monsoon,Q3
21,2025,9,228.469180577,6,ระยอง,East,Rainy/Monsoon,Q3
22,2025,9,444.02152237599995,6,จันทบุรี,East,Rainy/Monsoon,Q3
23,2025,9,440.43895914800004,6,ตราด,East,Rainy/Monsoon,Q3
24,2025,9,224.534910822,6,ฉะเชิงเทรา,East,Rainy/Monsoon,Q3
25,2025,9,262.616835007,6,ปราจีนบุรี,East,Rainy/Monsoon,Q3
26,2025,9,276.572070071,6,นครนายก,East,Rainy/Monsoon,Q3
27,2025,9,230.154271872,6,สระแก้ว,East,Rainy/Monsoon,Q3
30,2025,9,215.001802429,6,นครราชสีมา,Northeast,Rainy/Monsoon,Q3
31,2025,9,244.986264287,6,บุรีรัมย์,Northeast,Rainy/Monsoon,Q3
32,2025,9,236.594124068,6,สุรินทร์,Northeast,Rainy/Monsoon,Q3
33,2025,9,201.236965791,6,ศรีสะเกษ,Northeast,Rainy/Monsoon,Q3
34,2025,9,179.639948562,6,อุบลราชธานี,Northeast,Rainy/Monsoon,Q3
35,2025,9,240.086087982,6,ยโสธร,Northeast,Rainy/Monsoon,Q3
36,2025,9,162.064702274,6,ชัยภูมิ,Northeast,Rainy/Monsoon,Q3
37,2025,9,216.285667132,6,อำนาจเจริญ,Northeast,Rainy/Monsoon,Q3
38,2025,9,366.68334218,6,บึงกาฬ,Northeast,Rainy/Monsoon,Q3
39,2025,9,255.31696760600002,6,หนองบัวลำภู,Northeast,Rainy/Monsoon,Q3
40,2025,9,172.195232318,6,ขอนแก่น,Northeast,Rainy/Monsoon,Q3
41,2025,9,350.336781916,6,อุดรธานี,Northeast,Rainy/Monsoon,Q3
42,2025,9,208.054934427,6,เลย,Northeast,Rainy/Monsoon,Q3
43,2025,9,397.741734382,6,หนองคาย,Northeast,Rainy/Monsoon,Q3
44,2025,9,267.961114264,6,มหาสารคาม,Northeast,Rainy/Monsoon,Q3
45,2025,9,262.879053599,6,ร้อยเอ็ด,Northeast,Rainy/Monsoon,Q3
46,2025,9,260.424612389,6,กาฬสินธุ์,Northeast,Rainy/Monsoon,Q3
47,2025,9,331.325608728,6,สกลนคร,Northeast,Rainy/Monsoon,Q3
48,2025,9,325.721397336,6,นครพนม,Northeast,Rainy/Monsoon,Q3
49,2025,9,277.868723601,6,มุกดาหาร,Northeast,Rainy/Monsoon,Q3
50,2025,9,189.273033707,6,เชียงใหม่,North,Rainy/Monsoon,Q3
51,2025,9,204.762262306,6,ลำพูน,North,Rainy/Monsoon,Q3
52,2025,9,240.81274616,6,ลำปาง,North,Rainy/Monsoon,Q3
53,2025,9,236.98030013899998,6,อุตรดิตถ์,North,Rainy/Monsoon,Q3
54,2025,9,237.779687396,6,แพร่,North,Rainy/Monsoon,Q3
55,2025,9,299.981815263,6,น่าน,North,Rainy/Monsoon,Q3
56,2025,9,281.111968667,6,พะเยา,North,Rainy/Monsoon,Q3
57,2025,9,199.31386344,6,เชียงราย,North,Rainy/Monsoon,Q3
58,2025,9,204.045057179,6,แม่ฮ่องสอน,North,Rainy/Monsoon,Q3
60,2025,9,184.927298912,6,นครสวรรค์,Central,Rainy/Monsoon,Q3
61,2025,9,170.216009648,6,อุทัยธานี,Central,Rainy/Monsoon,Q3
62,2025,9,192.444019629,6,กำแพงเพชร,North,Rainy/Monsoon,Q3
63,2025,9,159.29810535,6,ตาก,North,Rainy/Monsoon,Q3
64,2025,9,224.060575254,6,สุโขทัย,North,Rainy/Monsoon,Q3
65,2025,9,234.182197577,6,พิษณุโลก,North,Rainy/Monsoon,Q3
66,2025,9,228.044824654,6,พิจิตร,North,Rainy/Monsoon,Q3
67,2025,9,180.06844039,6,เพชรบูรณ์,North,Rainy/Monsoon,Q3
70,2025,9,158.546685015,6,ราชบุรี,Central,Rainy/Monsoon,Q3
71,2025,9,165.433063174,6,กาญจนบุรี,Central,Rainy/Monsoon,Q3
72,2025,9,161.608074189,6,สุพรรณบุรี,Central,Rainy/Monsoon,Q3
73,2025,9,191.785405286,6,นครปฐม,Central,Rainy/Monsoon,Q3
74,2025,9,211.025615328,6,สมุทรสาคร,Central,Rainy/Monsoon,Q3
75,2025,9,173.57156500300002,6,สมุทรสงคราม,Central,Rainy/Monsoon,Q3
76,2025,9,153.649112456,6,เพชรบุรี,South,Rainy/Monsoon,Q3
77,2025,9,139.560155575,6,ประจวบคีรีขันธ์,South,Rainy/Monsoon,Q3
80,2025,9,202.725464625,6,นครศรีธรรมราช,South,Rainy/Monsoon,Q3
81,2025,9,282.730019542,6,กระบี่,South,Rainy/Monsoon,Q3
82,2025,9,396.64634047,6,พังงา,South,Rainy/Monsoon,Q3
83,2025,9,371.7617868280001,6,ภูเก็ต,South,Rainy/Monsoon,Q3
84,2025,9,210.473335795,6,สุราษฎร์ธานี,South,Rainy/Monsoon,Q3
85,2025,9,325.951836334,6,ระนอง,South,Rainy/Monsoon,Q3
86,2025,9,225.590679091,6,ชุมพร,South,Rainy/Monsoon,Q3
90,2025,9,181.656229347,6,สงขลา,South,Rainy/Monsoon,Q3
91,2025,9,328.818795557,6,สตูล,South,Rainy/Monsoon,Q3
92,2025,9,370.967928254,6,ตรัง,South,Rainy/Monsoon,Q3
93,2025,9,191.850145267,6,พัทลุง,South,Rainy/Monsoon,Q3
94,2025,9,143.412659934,6,ปัตตานี,South,Rainy/Monsoon,Q3
95,2025,9,136.44476556,6,ยะลา,South,Rainy/Monsoon,Q3
96,2025,9,112.205496763,6,นราธิวาส,South,Rainy/Monsoon,Q3
10,2025,10,348.533437777,6,กรุงเทพมหานคร,Central,Rainy/Monsoon,Q4
11,2025,10,381.58972071,6,สมุทรปราการ,Central,Rainy/Monsoon,Q4
12,2025,10,325.536285057,6,นนทบุรี,Central,Rainy/Monsoon,Q4
13,2025,10,249.828375374,6,ปทุมธานี,Central,Rainy/Monsoon,Q4
14,2025,10,220.479774883,6,พระนครศรีอยุธยา,Central,Rainy/Monsoon,Q4
15,2025,10,220.963777994,6,อ่างทอง,Central,Rainy/Monsoon,Q4
16,2025,10,208.040793077,6,ลพบุรี,Central,Rainy/Monsoon,Q4
17,2025,10,218.59746391,6,สิงห์บุรี,Central,Rainy/Monsoon,Q4
18,2025,10,236.191372782,6,ชัยนาท,Central,Rainy/Monsoon,Q4
19,2025,10,181.93914866600002,6,สระบุรี,Central,Rainy/Monsoon,Q4
20,2025,10,325.980484769,6,ชลบุรี,East,Rainy/Monsoon,Q4
21,2025,10,313.157872733,6,ระยอง,East,Rainy/Monsoon,Q4
22,2025,10,305.97853026,6,จันทบุรี,East,Rainy/Monsoon,Q4
23,2025,10,317.306288666,6,ตราด,East,Rainy/Monsoon,Q4
24,2025,10,258.787653625,6,ฉะเชิงเทรา,East,Rainy/Monsoon,Q4
25,2025,10,173.99362238900002,6,ปราจีนบุรี,East,Rainy/Monsoon,Q4
26,2025,10,182.383800192,6,นครนายก,East,Rainy/Monsoon,Q4
27,2025,10,207.75603695000004,6,สระแก้ว,East,Rainy/Monsoon,Q4
30,2025,10,166.248050389,6,นครราชสีมา,Northeast,Rainy/Monsoon,Q4
31,2025,10,138.132706678,6,บุรีรัมย์,Northeast,Rainy/Monsoon,Q4
32,2025,10,149.302293544,6,สุรินทร์,Northeast,Rainy/Monsoon,Q4
33,2025,10,138.733542024,6,ศรีสะเกษ,Northeast,Rainy/Monsoon,Q4
34,2025,10,174.662696529,6,อุบลราชธานี,Northeast,Rainy/Monsoon,Q4
35,2025,10,93.8117303065,6,ยโสธร,Northeast,Rainy/Monsoon,Q4
36,2025,10,155.127732036,6,ชัยภูมิ,Northeast,Rainy/Monsoon,Q4
37,2025,10,122.061642419,6,อำนาจเจริญ,Northeast,Rainy/Monsoon,Q4
38,2025,10,89.39937813709999,6,บึงกาฬ,Northeast,Rainy/Monsoon,Q4
39,2025,10,134.346145338,6,หนองบัวลำภู,Northeast,Rainy/Monsoon,Q4
40,2025,10,120.118842811,6,ขอนแก่น,Northeast,Rainy/Monsoon,Q4
41,2025,10,111.911387458,6,อุดรธานี,Northeast,Rainy/Monsoon,Q4
42,2025,10,150.220343387,6,เลย,Northeast,Rainy/Monsoon,Q4
43,2025,10,122.328546212,6,หนองคาย,Northeast,Rainy/Monsoon,Q4
44,2025,10,85.2152467577,6,มหาสารคาม,Northeast,Rainy/Monsoon,Q4
45,2025,10,87.99146054520001,6,ร้อยเอ็ด,Northeast,Rainy/Monsoon,Q4
46,2025,10,88.59174113249999,6,กาฬสินธุ์,Northeast,Rainy/Monsoon,Q4
47,2025,10,79.026902471,6,สกลนคร,Northeast,Rainy/Monsoon,Q4
48,2025,10,70.0038194761,6,นครพนม,Northeast,Rainy/Monsoon,Q4
49,2025,10,50.4175599324,6,มุกดาหาร,Northeast,Rainy/Monsoon,Q4
50,2025,10,129.76464071,6,เชียงใหม่,North,Rainy/Monsoon,Q4
51,2025,10,160.90370428,6,ลำพูน,North,Rainy/Monsoon,Q4
52,2025,10,178.6390984,6,ลำปาง,North,Rainy/Monsoon,Q4
53,2025,10,151.435199912,6,อุตรดิตถ์,North,Rainy/Monsoon,Q4
54,2025,10,138.516604049,6,แพร่,North,Rainy/Monsoon,Q4
55,2025,10,95.1462300939,6,น่าน,North,Rainy/Monsoon,Q4
56,2025,10,161.38661153,6,พะเยา,North,Rainy/Monsoon,Q4
57,2025,10,127.42784066999998,6,เชียงราย,North,Rainy/Monsoon,Q4
58,2025,10,127.338690484,6,แม่ฮ่องสอน,North,Rainy/Monsoon,Q4
60,2025,10,226.430594368,6,นครสวรรค์,Central,Rainy/Monsoon,Q4
61,2025,10,256.552958459,6,อุทัยธานี,Central,Rainy/Monsoon,Q4
62,2025,10,301.820638219,6,กำแพงเพชร,North,Rainy/Monsoon,Q4
63,2025,10,262.340032727,6,ตาก,North,Rainy/Monsoon,Q4
64,2025,10,305.899758002,6,สุโขทัย,North,Rainy/Monsoon,Q4
65,2025,10,247.33271838,6,พิษณุโลก,North,Rainy/Monsoon,Q4
66,2025,10,214.811323238,6,พิจิตร,North,Rainy/Monsoon,Q4
67,2025,10,152.519560565,6,เพชรบูรณ์,North,Rainy/Monsoon,Q4
70,2025,10,337.383873486,6,ราชบุรี,Central,Rainy/Monsoon,Q4
71,2025,10,345.86396335399996,6,กาญจนบุรี,Central,Rainy/Monsoon,Q4
72,2025,10,319.15340207,6,สุพรรณบุรี,Central,Rainy/Monsoon,Q4
73,2025,10,393.176036803,6,นครปฐม,Central,Rainy/Monsoon,Q4
74,2025,10,358.751411237,6,สมุทรสาคร,Central,Rainy/Monsoon,Q4
75,2025,10,323.39820247,6,สมุทรสงคราม,Central,Rainy/Monsoon,Q4
