year,province,events,districts_affected,subdistricts_affected,villages_affected,affected_people,affected_households,evacuated_people,evacuated_households,deaths,missing,injured,housing_units,business_sites,agriculture_rai,livestock_head,fisheries_units,transport_sites,infrastructure_sites,total_damage_thb,province_code,region_en
2023,นครราชสีมา,496.0,21.0,92.0,398.0,756.0,252.0,0.0,0.0,0.0,0.0,0.0,10457.0,0.0,35067.8,1038.0,174.3,20.0,17.0,,30,Northeast
2023,นครศรีธรรมราช,846.0,21.0,103.0,750.0,19101.0,6515.0,0.0,0.0,0.0,0.0,0.0,152.0,0.0,3030.0,60.0,130.0,275.0,32.0,,80,South
2023,นครสวรรค์,66.0,4.0,13.0,48.0,369.0,123.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,2349.0,0.0,7.0,0.0,0.0,,60,Central
2023,นราธิวาส,789.0,13.0,76.0,646.0,306012.0,78846.0,0.0,0.0,15.0,1.0,0.0,6981.0,0.0,0.0,4.0,0.0,6.0,6.0,,96,South
2023,น่าน,342.0,13.0,58.0,316.0,63.0,21.0,0.0,0.0,0.0,0.0,0.0,75.0,2.0,7.0,0.0,0.0,6.0,0.0,,55,North
2023,บึงกาฬ,348.0,8.0,43.0,347.0,870.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,970.0,95.0,30.0,3.0,0.0,,38,Northeast
2023,บุรีรัมย์,248.0,11.0,44.0,248.0,699.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33185.9,0.0,0.0,0.0,0.0,,31,Northeast
2023,ปทุมธานี,129.0,5.0,15.0,126.0,732.0,244.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,303.0,10.0,1.0,0.0,0.0,,13,Central
2023,ประจวบคีรีขันธ์,18.0,1.0,3.0,16.0,1443.0,631.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,51.0,400.0,0.0,20.0,0.0,,77,South
2023,ปราจีนบุรี,228.0,6.0,27.0,170.0,14668.0,4904.0,0.0,0.0,0.0,0.0,0.0,2055.0,0.0,530.0,0.0,2.0,5.0,2.0,,25,East
2023,ปัตตานี,313.0,9.0,58.0,292.0,6364.0,1834.0,0.0,0.0,2.0,0.0,0.0,13966.0,0.0,1295.0,39.0,1504.0,1.0,3.0,,94,South
2023,พระนครศรีอยุธยา,469.0,7.0,82.0,469.0,51.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.4,0.0,0.0,0.0,0.0,,14,Central
2023,พะเยา,120.0,8.0,20.0,100.0,398.0,271.0,0.0,0.0,4.0,1.0,0.0,64.0,1.0,695.2,86.0,714.4,8.0,14.0,,56,North
2023,พังงา,93.0,5.0,21.0,79.0,114.0,38.0,0.0,0.0,0.0,0.0,0.0,585.0,0.0,0.0,0.0,0.0,6.0,1.0,,82,South
2023,พัทลุง,531.0,10.0,57.0,527.0,36.0,12.0,0.0,0.0,0.0,0.0,0.0,1809.0,0.0,250.0,0.0,0.0,178.0,1.0,,93,South
2023,พิจิตร,350.0,12.0,55.0,325.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459.0,0.0,0.0,0.0,0.0,,66,North
2023,พิษณุโลก,446.0,9.0,57.0,329.0,7541.0,3424.0,0.0,0.0,2.0,0.0,0.0,1019.0,0.0,8885.7,0.0,39.0,126.0,3.0,,65,North
2023,ภูเก็ต,1.0,1.0,1.0,1.0,150.0,50.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,83,South
2023,มหาสารคาม,387.0,5.0,44.0,384.0,1218.0,582.0,0.0,0.0,0.0,0.0,0.0,196.0,0.0,73556.4,0.0,214.3,14.0,0.0,,44,Northeast
2023,มุกดาหาร,334.0,7.0,39.0,325.0,1678.0,350.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4361.5,0.0,272.5,20.0,1.0,,49,Northeast
2023,ยะลา,477.0,8.0,56.0,355.0,3511.0,1171.0,20.0,6.0,5.0,0.0,2.0,21480.0,0.0,1410.5,0.0,164.0,67.0,142.0,,95,South
2023,ยโสธร,438.0,9.0,62.0,436.0,33.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130086.3,0.0,30.0,45.0,0.0,,35,Northeast
2023,ระนอง,119.0,4.0,20.0,98.0,15722.0,4215.0,0.0,0.0,0.0,0.0,0.0,4609.0,0.0,0.0,20000.0,1.0,2.0,10.0,,85,South
2023,ระยอง,115.0,8.0,23.0,103.0,2589.0,1607.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,376.0,0.0,0.0,22.0,9.0,,21,East
2023,ราชบุรี,6.0,3.0,3.0,6.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,,70,Central
2023,ร้อยเอ็ด,585.0,14.0,69.0,582.0,18652.0,6819.0,0.0,0.0,2.0,0.0,0.0,64.0,0.0,64964.8,0.0,84.6,9.0,0.0,,45,Northeast
2023,ลพบุรี,95.0,3.0,11.0,95.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5077.8,0.0,0.0,0.0,0.0,,16,Central
2023,ลำปาง,606.0,13.0,66.0,479.0,34385.0,11556.0,0.0,0.0,0.0,0.0,0.0,7371.0,1.0,3240.2,96371.0,24.0,130.0,63.0,,52,North
2023,ลำพูน,315.0,7.0,37.0,283.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,,51,North
2023,ศรีสะเกษ,52.0,7.0,15.0,46.0,33.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4637.0,0.0,0.0,0.0,0.0,,33,Northeast
2023,สกลนคร,560.0,16.0,95.0,558.0,33676.0,11086.0,0.0,0.0,0.0,0.0,0.0,126.0,2.0,73181.2,0.0,52.0,27.0,0.0,,47,Northeast
2023,สงขลา,519.0,16.0,83.0,486.0,12594.0,4237.0,0.0,0.0,1.0,0.0,1.0,226.0,0.0,0.0,0.0,0.0,7.0,6.0,,90,South
2023,สตูล,277.0,7.0,29.0,171.0,1123.0,371.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,36.0,0.0,4.0,1.0,0.0,,91,South
2023,สมุทรปราการ,57.0,3.0,10.0,57.0,6663.0,2221.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,3.0,0.0,,11,Central
2023,สมุทรสาคร,36.0,3.0,9.0,34.0,145.0,51.0,0.0,0.0,0.0,0.0,0.0,385.0,0.0,100.0,0.0,0.0,6.0,0.0,,74,Central
2023,สระบุรี,218.0,9.0,36.0,184.0,123.0,41.0,0.0,0.0,0.0,0.0,0.0,473.0,0.0,11385.1,0.0,55.3,8.0,2.0,,19,Central
2023,สระแก้ว,83.0,3.0,12.0,80.0,4647.0,1544.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,3207.0,0.0,2.3,23.0,5.0,,27,East
2023,สุพรรณบุรี,171.0,4.0,21.0,121.0,81.0,27.0,0.0,0.0,0.0,0.0,0.0,14639.0,0.0,0.0,0.0,0.0,2.0,0.0,,72,Central
2023,สุราษฎร์ธานี,185.0,9.0,33.0,154.0,8154.0,4152.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,6830.0,100.0,0.0,12.0,0.0,,84,South
2023,สุรินทร์,71.0,7.0,20.0,71.0,126.0,42.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,150.0,0.0,0.0,12.0,0.0,,32,Northeast
2023,สุโขทัย,932.0,9.0,84.0,690.0,50999.0,24067.0,0.0,0.0,1.0,0.0,0.0,2845.0,2.0,204280.0,933.0,184.5,370.0,28.0,,64,North
2023,หนองคาย,169.0,7.0,24.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,43,Northeast
2023,หนองบัวลำภู,577.0,6.0,51.0,399.0,282.0,128.0,0.0,0.0,0.0,0.0,0.0,518.0,1.0,30318.2,0.0,28.0,37.0,8.0,,39,Northeast
2023,อำนาจเจริญ,399.0,7.0,51.0,388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,37,Northeast
2023,อุดรธานี,792.0,19.0,109.0,718.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,41,Northeast
2023,อุตรดิตถ์,288.0,9.0,42.0,249.0,19962.0,6654.0,0.0,0.0,0.0,0.0,0.0,1629.0,0.0,24992.4,2093.0,140.2,60.0,14.0,,53,North
2023,อุทัยธานี,21.0,4.0,4.0,21.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,,61,Central
2023,อุบลราชธานี,666.0,13.0,80.0,552.0,2961.0,987.0,0.0,0.0,1.0,0.0,0.0,119.0,0.0,8073.3,0.0,0.0,1.0,0.0,,34,Northeast
2023,อ่างทอง,100.0,5.0,24.0,74.0,63.0,21.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,2999.1,0.0,0.0,0.0,0.0,,15,Central
2023,เชียงราย,578.0,14.0,60.0,387.0,50598.0,16866.0,0.0,0.0,0.0,0.0,0.0,855.0,1.0,4359.0,1.0,70.0,174.0,84.0,,57,North
2023,เชียงใหม่,1248.0,23.0,104.0,744.0,267035.0,122504.0,0.0,0.0,0.0,0.0,0.0,967.0,0.0,7585.0,4.0,38.0,951.0,185.0,,50,North
2023,เพชรบุรี,5.0,1.0,1.0,5.0,1100.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,1.0,18.0,,76,South
2023,เพชรบูรณ์,436.0,8.0,64.0,414.0,399.0,133.0,0.0,0.0,1.0,0.0,0.0,1558.0,0.0,9604.0,297.0,237.0,5.0,0.0,,67,North
2023,เลย,268.0,10.0,42.0,221.0,13950.0,4044.0,0.0,0.0,0.0,0.0,0.0,3271.0,3.0,5537.0,6.0,130.0,72.0,13.0,,42,Northeast
2023,แพร่,414.0,8.0,50.0,350.0,13794.0,4598.0,0.0,0.0,0.0,0.0,0.0,680.0,0.0,2905.0,150.0,268.0,203.0,70.0,,54,North
2023,แม่ฮ่องสอน,109.0,7.0,26.0,102.0,48.0,16.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,10.0,0.0,0.0,17.0,10.0,,58,North
2024,กระบี่,42.0,7.0,18.0,41.0,225.0,69.0,0.0,0.0,0.0,0.0,1.0,169.0,0.0,102.2,2.0,4.0,2.0,10.0,,81,South
2024,กรุงเทพมหานคร,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,10,Central
2024,กาญจนบุรี,464.0,11.0,45.0,345.0,8753.0,3924.0,0.0,0.0,0.0,0.0,0.0,286.0,0.0,7968.5,0.0,1079.0,20.0,5.0,,71,Central
2024,กาฬสินธุ์,477.0,14.0,58.0,355.0,23254.0,17388.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,59665.3,0.0,87.3,126.0,10.0,,46,Northeast
2024,กำแพงเพชร,173.0,9.0,37.0,168.0,5746.0,1510.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,10567.0,0.0,11.0,76.0,4.0,,62,North
2024,ขอนแก่น,615.0,18.0,93.0,575.0,34166.0,11354.0,0.0,0.0,1.0,0.0,0.0,1363.0,20.0,70420.8,0.0,219.0,104.0,11.0,,40,Northeast
2024,จันทบุรี,427.0,9.0,45.0,330.0,1527.0,785.0,0.0,0.0,2.0,0.0,0.0,12.0,0.0,1247.0,0.0,0.0,3.0,129.0,,22,East
2024,ฉะเชิงเทรา,12.0,2.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,24,East
2024,ชลบุรี,114.0,5.0,12.0,61.0,600.0,204.0,0.0,0.0,0.0,0.0,1.0,116.0,0.0,21.0,0.0,0.0,35.0,0.0,,20,East
2024,ชัยนาท,103.0,6.0,23.0,76.0,2383.0,1074.0,0.0,0.0,0.0,0.0,0.0,1071.0,0.0,421.0,0.0,0.0,0.0,0.0,,18,Central
2024,ชัยภูมิ,334.0,9.0,51.0,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,,36,Northeast
2024,ชุมพร,893.0,8.0,64.0,721.0,98227.0,28838.0,37.0,18.0,2.0,0.0,0.0,181.0,0.0,34535.0,1145.0,41.0,721.0,73.0,,86,South
2024,ตรัง,206.0,10.0,39.0,153.0,4435.0,1521.0,0.0,0.0,1.0,0.0,0.0,137.0,0.0,1574.5,20.0,36.0,19.0,13.0,,92,South
2024,ตราด,205.0,4.0,24.0,148.0,1310.0,559.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,127.0,37009.0,34.0,19.0,4.0,,23,East
2024,ตาก,655.0,9.0,48.0,393.0,36883.0,8653.0,50.0,16.0,0.0,0.0,1.0,2889.0,1.0,2504.9,0.0,37.0,58.0,9.0,,63,North
2024,นครนายก,117.0,4.0,17.0,106.0,133.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,243.0,0.0,12.0,12.0,0.0,,26,East
2024,นครปฐม,591.0,6.0,67.0,472.0,14796.0,6684.0,0.0,0.0,0.0,0.0,0.0,2134.0,0.0,2018.25,0.0,10.0,9.0,2.0,,73,Central
2024,นครพนม,244.0,10.0,44.0,240.0,3815.0,1310.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,31046.0,0.0,85.0,3.0,0.0,,48,Northeast
2024,นครราชสีมา,189.0,14.0,52.0,171.0,3102.0,1599.0,0.0,0.0,0.0,0.0,0.0,2676.0,0.0,5877.0,0.0,30.0,29.0,0.0,,30,Northeast
2024,นครศรีธรรมราช,1541.0,22.0,131.0,1113.0,364107.0,140993.0,0.0,0.0,12.0,0.0,1.0,27.0,0.0,1750.0,0.0,0.0,70.0,29.0,,80,South
2024,นครสวรรค์,542.0,10.0,64.0,446.0,15125.0,6287.0,0.0,0.0,0.0,0.0,0.0,4180.0,0.0,35993.6,0.0,689.2,19.0,10.0,,60,Central
2024,นนทบุรี,8.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,12,Central
2024,นราธิวาส,818.0,13.0,76.0,669.0,365873.0,99506.0,367.0,139.0,4.0,0.0,0.0,957.0,0.0,0.0,1.0,0.0,0.0,3.0,,96,South
2024,น่าน,347.0,15.0,63.0,300.0,300.0,100.0,0.0,0.0,3.0,0.0,0.0,170.0,0.0,133.0,0.0,0.0,20.0,0.0,,55,North
2024,บึงกาฬ,527.0,8.0,42.0,280.0,997.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,38,Northeast
2024,บุรีรัมย์,18.0,2.0,3.0,18.0,423.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2109.0,0.0,0.0,0.0,0.0,,31,Northeast
2024,ปทุมธานี,41.0,1.0,6.0,27.0,127.0,46.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,13,Central
2024,ปราจีนบุรี,325.0,6.0,35.0,226.0,11638.0,4097.0,0.0,0.0,0.0,0.0,0.0,495.0,2.0,5786.0,13.0,10.0,16.0,16.0,,25,East
2024,ปัตตานี,704.0,12.0,112.0,692.0,47861.0,32895.0,0.0,0.0,9.0,0.0,0.0,300.0,0.0,142.0,800.0,0.0,0.0,0.0,,94,South
2024,พระนครศรีอยุธยา,621.0,9.0,100.0,621.0,31803.0,10601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,14,Central
2024,พะเยา,1095.0,9.0,59.0,558.0,23125.0,18982.0,0.0,0.0,2.0,0.0,0.0,13782.0,14.0,82450.6,5062.0,2666.8,207.0,311.0,,56,North
2024,พังงา,33.0,4.0,18.0,31.0,207.0,69.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,9.0,0.0,,82,South
2024,พัทลุง,1173.0,11.0,65.0,688.0,357328.0,140142.0,0.0,0.0,3.0,0.0,0.0,207.0,2.0,34060.25,50744.0,151.0,613.0,149.0,,93,South
2024,พิจิตร,314.0,12.0,40.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5044.0,0.0,17446.2,0.0,0.0,1.0,0.0,,66,North
2024,พิษณุโลก,593.0,9.0,70.0,382.0,15950.0,6348.0,0.0,0.0,1.0,0.0,0.0,3062.0,0.0,36920.4,0.0,196.0,62.0,5.0,,65,North
2024,ภูเก็ต,101.0,3.0,12.0,73.0,1335.0,445.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,2.0,0.0,,83,South
2024,มหาสารคาม,899.0,8.0,73.0,769.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,56.0,1.0,95599.9,0.0,0.0,75.0,0.0,,44,Northeast
2024,มุกดาหาร,26.0,5.0,14.0,26.0,66.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.0,0.0,0.0,1.0,0.0,,49,Northeast
2024,ยะลา,540.0,8.0,57.0,428.0,214597.0,71913.0,0.0,0.0,6.0,0.0,0.0,72726.0,0.0,1312.0,0.0,19.0,20.0,45.0,,95,South
2024,ยโสธร,161.0,8.0,32.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,38252.0,0.0,0.0,0.0,0.0,,35,Northeast
2024,ระนอง,64.0,3.0,15.0,62.0,2556.0,1228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,85,South
2024,ระยอง,167.0,6.0,19.0,112.0,69083.0,32612.0,0.0,0.0,0.0,0.0,0.0,1178.0,0.0,132.0,0.0,6.0,43.0,6.0,,21,East
2024,ราชบุรี,38.0,4.0,9.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,134.0,0.0,1.0,0.0,0.0,,70,Central
2024,ร้อยเอ็ด,497.0,15.0,67.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127569.1,0.0,22.0,12.0,0.0,,45,Northeast
2024,ลำปาง,895.0,13.0,77.0,540.0,3685.0,2760.0,0.0,0.0,3.0,0.0,3.0,2080.0,0.0,29.5,0.0,0.0,4.0,16.0,,52,North
2024,ลำพูน,206.0,6.0,30.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1935.0,0.0,50.0,0.0,0.0,2.0,0.0,,51,North
2024,ศรีสะเกษ,3.0,2.0,2.0,3.0,51.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,0.0,0.0,,33,Northeast
2024,สกลนคร,371.0,15.0,66.0,371.0,10812.0,7984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68251.8,0.0,0.0,0.0,0.0,,47,Northeast
2024,สงขลา,1436.0,16.0,119.0,1186.0,706442.0,367579.0,161.0,161.0,11.0,0.0,0.0,40.0,0.0,604.0,0.0,6.0,2.0,0.0,,90,South
2024,สตูล,342.0,7.0,28.0,189.0,46622.0,15925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,0.0,0.0,3.0,0.0,,91,South
2024,สมุทรปราการ,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11,Central
2024,สมุทรสาคร,35.0,2.0,6.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,779.0,0.0,80.0,0.0,0.0,9.0,0.0,,74,Central
2024,สระบุรี,72.0,6.0,18.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,1830.0,0.0,0.0,10.0,0.0,,19,Central
2024,สระแก้ว,9.0,2.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,27,East
2024,สิงห์บุรี,40.0,3.0,5.0,18.0,1589.0,598.0,0.0,0.0,0.0,0.0,0.0,598.0,0.0,0.0,0.0,0.0,0.0,0.0,,17,Central
2024,สุพรรณบุรี,704.0,10.0,89.0,599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12335.0,0.0,26418.9,53.0,503.5,46.0,5.0,,72,Central
2024,สุราษฎร์ธานี,1177.0,18.0,122.0,1057.0,69985.0,20069.0,0.0,0.0,1.0,0.0,0.0,93.0,0.0,4357.0,100.0,0.0,44.0,5.0,,84,South
2024,สุรินทร์,10.0,3.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,3.0,0.0,2.0,,32,Northeast
2024,สุโขทัย,691.0,9.0,68.0,483.0,51972.0,21514.0,0.0,0.0,3.0,0.0,0.0,6962.0,5.0,92433.1,4.0,47.0,178.0,19.0,,64,North
2024,หนองคาย,1007.0,9.0,58.0,563.0,5715.0,1905.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,,43,Northeast
2024,หนองบัวลำภู,197.0,6.0,35.0,179.0,3179.0,1592.0,0.0,0.0,0.0,0.0,2.0,116.0,2.0,15962.1,0.0,73.7,44.0,20.0,,39,Northeast
2024,อุดรธานี,1455.0,19.0,123.0,831.0,14714.0,4729.0,0.0,0.0,0.0,0.0,0.0,1199.0,0.0,0.0,0.0,0.0,14.0,7.0,,41,Northeast
2024,อุตรดิตถ์,388.0,8.0,46.0,302.0,15948.0,5316.0,0.0,0.0,0.0,0.0,0.0,748.0,10.0,37667.5,125.0,17.0,32.0,10.0,,53,North
2024,อุทัยธานี,278.0,6.0,28.0,204.0,627.0,316.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2229.0,0.0,0.0,13.0,5.0,,61,Central
2024,อุบลราชธานี,305.0,12.0,47.0,263.0,6573.0,2191.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,7181.0,0.0,12.0,9.0,1.0,,34,Northeast
2024,อ่างทอง,127.0,6.0,25.0,103.0,3422.0,1332.0,0.0,0.0,0.0,0.0,0.0,1204.0,0.0,183.5,0.0,0.0,1.0,1.0,,15,Central
2024,เชียงราย,2503.0,18.0,120.0,1264.0,131021.0,45261.0,0.0,0.0,4.0,0.0,0.0,4312.0,93.0,144367.9,1654.0,1327.0,468.0,169.0,,57,North
2024,เชียงใหม่,3556.0,25.0,185.0,1674.0,856396.0,323535.0,0.0,0.0,8.0,0.0,1.0,137861.0,0.0,52912.4,1677.0,1783.0,1594.0,55.0,,50,North
2024,เพชรบูรณ์,632.0,11.0,75.0,472.0,15879.0,7912.0,0.0,0.0,0.0,0.0,0.0,3318.0,0.0,9889.5,1074.0,112.25,5.0,3.0,,67,North
2024,เลย,591.0,11.0,61.0,408.0,2621.0,1186.0,0.0,0.0,0.0,0.0,0.0,938.0,3.0,346.3,0.0,24.0,44.0,59.0,,42,Northeast
2024,แพร่,602.0,8.0,58.0,382.0,43063.0,18053.0,0.0,0.0,2.0,0.0,0.0,21804.0,2.0,13249.0,19.0,194.0,131.0,40.0,,54,North
2024,แม่ฮ่องสอน,191.0,7.0,28.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,11.0,265.0,0.0,0.0,13.0,5.0,,58,North
2025,กระบี่,5.0,4.0,8.0,18.0,45.0,15.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,6.0,0.0,,81,South
2025,กาญจนบุรี,25.0,12.0,34.0,255.0,13175.0,4667.0,0.0,0.0,0.0,0.0,0.0,417.0,0.0,8257.5,0.0,0.0,68.0,16.0,,71,Central
2025,กาฬสินธุ์,33.0,18.0,88.0,660.0,57965.0,23425.0,0.0,0.0,0.0,0.0,0.0,286.0,0.0,71412.19999999997,0.0,350.25,158.0,6.0,,46,Northeast
2025,กำแพงเพชร,26.0,8.0,51.0,487.0,0.0,13756.0,0.0,0.0,0.0,0.0,0.0,1482.0,2.0,70465.75,0.0,343.0,358.0,49.0,,62,North
2025,ขอนแก่น,22.0,16.0,85.0,724.0,30221.0,18436.0,0.0,0.0,4.0,0.0,0.0,658.0,1.0,96073.75,180.0,103.0,74.0,12.0,,40,Northeast
2025,จันทบุรี,19.0,9.0,34.0,179.0,2329.0,1637.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,407.25,0.0,0.0,19.0,12.0,,22,East
2025,ฉะเชิงเทรา,22.0,4.0,22.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820.75,0.0,1.0,0.0,0.0,,24,East
2025,ชลบุรี,17.0,7.0,30.0,121.0,1650.0,2367.0,0.0,0.0,0.0,0.0,0.0,2136.0,0.0,1031.0,0.0,34.0,3.0,4.0,,20,East
2025,ชัยนาท,41.0,6.0,30.0,124.0,20105.0,7156.0,0.0,0.0,0.0,0.0,0.0,7094.0,1.0,1232.1,0.0,3.0,62.0,26.0,,18,Central
2025,ชัยภูมิ,22.0,13.0,70.0,618.0,0.0,706.0,0.0,0.0,1.0,0.0,0.0,192.0,0.0,60000.5,0.0,55.0,6.0,3.0,,36,Northeast
2025,ชุมพร,9.0,7.0,26.0,185.0,6925.0,2537.0,0.0,0.0,0.0,0.0,0.0,1211.0,0.0,1474.0,0.0,3.0,253.0,52.0,,86,South
2025,ตรัง,7.0,9.0,58.0,267.0,36463.0,12124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,92,South
2025,ตราด,9.0,5.0,11.0,37.0,0.0,338.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,3.0,7.0,,23,East
2025,ตาก,39.0,9.0,59.0,466.0,14424.0,7229.0,0.0,0.0,0.0,0.0,0.0,8354.0,0.0,17171.0,0.0,0.0,109.0,70.0,,63,North
2025,นครนายก,18.0,4.0,17.0,116.0,0.0,4087.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,7.0,13.0,2.0,,26,East
2025,นครปฐม,46.0,7.0,85.0,667.0,26363.0,9556.0,0.0,0.0,0.0,0.0,0.0,5036.0,0.0,1006.0,0.0,7.0,34.0,6.0,,73,Central
2025,นครพนม,5.0,12.0,83.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34401.0,28.0,8.0,2.0,0.0,,48,Northeast
2025,นครราชสีมา,51.0,27.0,128.0,1025.0,29612.0,20735.0,0.0,0.0,2.0,0.0,0.0,1016.0,84.0,256488.2,33.0,231.0,280.0,51.0,,30,Northeast
2025,นครศรีธรรมราช,14.0,22.0,164.0,1484.0,915774.0,341509.0,0.0,0.0,11.0,0.0,0.0,7412.0,0.0,3214.0,0.0,16.0,92.0,86.0,,80,South
2025,นครสวรรค์,81.0,13.0,107.0,972.0,90847.0,39020.0,0.0,0.0,0.0,0.0,0.0,26696.0,0.0,219559.95,11185.0,923.5,226.0,15.0,,60,Central
2025,นนทบุรี,9.0,4.0,27.0,242.0,0.0,18029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12,Central
2025,นราธิวาส,9.0,13.0,72.0,514.0,317719.0,93057.0,0.0,0.0,4.0,0.0,0.0,1056.0,0.0,4.0,1.0,0.0,24.0,76.0,,96,South
2025,น่าน,17.0,15.0,91.0,731.0,0.0,43397.0,0.0,0.0,5.0,1.0,0.0,16410.0,0.0,500.0,27.0,0.0,28.0,8.0,,55,North
