GEOCODE,TAMBON_E,AMPHOE_E,PROV_E,REGION_E,MAX_SEVERITY_LABEL,N_FLASHFLOOD,N_FLOOD,N_ATRISK_RECORDS,N_TOTAL_RECORDS,FRAC_ATRISK,N_ISSUES_FLAGGED,ISSUES_FLAGGED,TARGET_MONTHS
380301,So,So Phisai District,Bung Kan,Northeast,flood / inundation,0,53,53,180,0.294,21,"202403, 202404, 202405, 202406, 202407, 202408, 202409, 202410, 202502, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202603, 202604, 202605, 202606","2024-08, 2024-09, 2024-10, 2025-07, 2025-08, 2025-09, 2025-10, 2026-07, 2026-08, 2026-09, 2026-10"
600103,Kriangkrai,Mueang Nakhon Sawan District,Nakhon Sawan,North,flood / inundation,0,53,53,180,0.294,24,"202403, 202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202501, 202502, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202512, 202604, 202605, 202606","2024-08, 2024-09, 2024-10, 2024-11, 2025-05, 2025-09, 2025-10, 2025-11, 2026-05, 2026-09, 2026-10, 2026-11"
640406,Dong Dueai,Kong Krailat District,Sukhothai,North,flood / inundation,0,53,53,180,0.294,23,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202412, 202501, 202502, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-05, 2025-06, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
640703,Khlong Krachong,Sawankhalok District,Sukhothai,North,flood / inundation,0,53,53,180,0.294,24,"202403, 202404, 202405, 202406, 202407, 202408, 202409, 202410, 202412, 202501, 202502, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202602, 202603, 202604, 202605, 202606","2024-08, 2024-09, 2024-10, 2025-05, 2025-08, 2025-09, 2025-10, 2026-06, 2026-08, 2026-09, 2026-10"
650107,Samo Khae,Mueang Phitsanulok District,Phitsanu Lok,North,flood / inundation,0,53,53,180,0.294,24,"202403, 202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202412, 202501, 202502, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-08, 2024-09, 2024-10, 2024-11, 2025-05, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
660105,Pak Thang,Mueang Phichit District,Phichit,North,flood / inundation,0,53,53,180,0.294,22,"202403, 202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202502, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-08, 2024-09, 2024-10, 2024-11, 2025-07, 2025-08, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
660502,Bang Phai,Bang Mun Nak District,Phichit,North,flood / inundation,0,53,53,180,0.294,22,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202501, 202502, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-08, 2024-09, 2024-10, 2024-11, 2025-05, 2025-08, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
660702,Kamphaeng Din,Sam Ngam District,Phichit,North,flood / inundation,0,53,53,180,0.294,24,"202403, 202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202412, 202501, 202502, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-08, 2024-09, 2024-10, 2024-11, 2025-05, 2025-08, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
140312,Phra Non,Nakhon Luang District,Phra Nakhon Si Ayudhya,Central,flood / inundation,0,52,52,180,0.289,21,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202603, 202604, 202605, 202606","2024-08, 2024-09, 2024-10, 2024-11, 2025-08, 2025-09, 2025-10, 2025-11, 2026-08, 2026-09, 2026-10, 2026-11"
140501,Bang Ban,Bang Ban District,Phra Nakhon Si Ayudhya,Central,flood / inundation,0,52,52,180,0.289,25,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202412, 202501, 202502, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202512, 202603, 202604, 202605, 202606","2024-08, 2024-09, 2024-10, 2024-11, 2025-05, 2025-09, 2025-10, 2025-11, 2026-05, 2026-08, 2026-09, 2026-10, 2026-11"
140502,Wat Yom,Bang Ban District,Phra Nakhon Si Ayudhya,Central,flood / inundation,0,52,52,180,0.289,25,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202412, 202501, 202502, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202512, 202603, 202604, 202605, 202606","2024-08, 2024-09, 2024-10, 2024-11, 2025-05, 2025-09, 2025-10, 2025-11, 2026-05, 2026-08, 2026-09, 2026-10, 2026-11"
140504,Saphan Thai,Bang Ban District,Phra Nakhon Si Ayudhya,Central,flood / inundation,0,52,52,180,0.289,25,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202412, 202501, 202502, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202512, 202603, 202604, 202605, 202606","2024-08, 2024-09, 2024-10, 2024-11, 2025-05, 2025-09, 2025-10, 2025-11, 2026-05, 2026-08, 2026-09, 2026-10, 2026-11"
140506,Kop Chao,Bang Ban District,Phra Nakhon Si Ayudhya,Central,flood / inundation,0,52,52,180,0.289,25,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202412, 202501, 202502, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202512, 202603, 202604, 202605, 202606","2024-08, 2024-09, 2024-10, 2024-11, 2025-05, 2025-09, 2025-10, 2025-11, 2026-05, 2026-08, 2026-09, 2026-10, 2026-11"
140507,Ban Khlang,Bang Ban District,Phra Nakhon Si Ayudhya,Central,flood / inundation,0,52,52,180,0.289,25,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202412, 202501, 202502, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202512, 202603, 202604, 202605, 202606","2024-08, 2024-09, 2024-10, 2024-11, 2025-05, 2025-09, 2025-10, 2025-11, 2026-05, 2026-08, 2026-09, 2026-10, 2026-11"
140513,Bang Luang Dot,Bang Ban District,Phra Nakhon Si Ayudhya,Central,flood / inundation,0,52,52,180,0.289,25,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202412, 202501, 202502, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202512, 202603, 202604, 202605, 202606","2024-08, 2024-09, 2024-10, 2024-11, 2025-05, 2025-09, 2025-10, 2025-11, 2026-05, 2026-08, 2026-09, 2026-10, 2026-11"
530702,Ban Dara,Phichai District,Auttaradit,North,flood / inundation,0,52,52,180,0.289,23,"202403, 202404, 202405, 202406, 202407, 202408, 202409, 202412, 202501, 202502, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202602, 202603, 202604, 202605, 202606","2024-08, 2024-09, 2024-10, 2025-05, 2025-08, 2025-09, 2025-10, 2026-05, 2026-06, 2026-08, 2026-09"
600108,Bang Phra Luang,Mueang Nakhon Sawan District,Nakhon Sawan,North,flood / inundation,0,52,52,180,0.289,23,"202403, 202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202501, 202502, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-08, 2024-09, 2024-10, 2024-11, 2025-05, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
600302,Thap Krit,Chum Saeng District,Nakhon Sawan,North,flood / inundation,0,52,52,180,0.289,23,"202403, 202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202501, 202502, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-08, 2024-09, 2024-10, 2024-11, 2025-05, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
640104,Mueang Kao,Mueang Sukhothai District,Sukhothai,North,flood / inundation,0,52,52,180,0.289,26,"202403, 202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202412, 202501, 202502, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202601, 202602, 202603, 202604, 202605, 202606","2024-07, 2024-09, 2024-10, 2024-11, 2025-05, 2025-06, 2025-09, 2025-10, 2025-11, 2026-06, 2026-09, 2026-10"
640612,Wang Yai,Si Samrong District,Sukhothai,North,flood / inundation,0,52,52,180,0.289,25,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202412, 202501, 202502, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202601, 202602, 202603, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-05, 2025-06, 2025-09, 2025-10, 2025-11, 2026-06, 2026-09, 2026-10"
650805,Wang Phikun,Wang Thong District,Phitsanu Lok,North,flood / inundation,0,52,52,180,0.289,21,"202403, 202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-08, 2024-09, 2024-10, 2024-11, 2025-07, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
650901,Chomphu,Noen Maprang District,Phitsanu Lok,North,flood / inundation,0,52,52,180,0.289,23,"202402, 202403, 202404, 202405, 202406, 202407, 202408, 202409, 202410, 202501, 202502, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202603, 202604, 202605, 202606","2024-07, 2024-08, 2024-09, 2024-10, 2025-06, 2025-07, 2025-08, 2025-09, 2025-10, 2026-08, 2026-09"
660302,Phai Tha Pho,Pho Prathap Chang District,Phichit,North,flood / inundation,0,52,52,180,0.289,23,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202412, 202501, 202502, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-05, 2025-07, 2025-08, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
660304,Phai Rop,Pho Prathap Chang District,Phichit,North,flood / inundation,0,52,52,180,0.289,23,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202412, 202501, 202502, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-05, 2025-07, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
830303,Choeng Thale,Thalang District,Phuket,southwest,flood / inundation,0,52,52,180,0.289,25,"202401, 202403, 202404, 202405, 202406, 202407, 202408, 202409, 202410, 202412, 202501, 202502, 202503, 202504, 202505, 202506, 202507, 202508, 202512, 202601, 202602, 202603, 202604, 202605, 202606","2024-06, 2024-07, 2024-08, 2024-09, 2024-10, 2025-05, 2025-06, 2025-08, 2025-09, 2026-05, 2026-06, 2026-08"
140514,Bang Hak,Bang Ban District,Phra Nakhon Si Ayudhya,Central,flood / inundation,0,51,51,180,0.283,24,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202412, 202501, 202502, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202603, 202604, 202605, 202606","2024-08, 2024-09, 2024-10, 2024-11, 2025-05, 2025-09, 2025-10, 2025-11, 2026-08, 2026-09, 2026-10, 2026-11"
140516,Ban Kum,Bang Ban District,Phra Nakhon Si Ayudhya,Central,flood / inundation,0,51,51,180,0.283,24,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202412, 202501, 202502, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202603, 202604, 202605, 202606","2024-08, 2024-09, 2024-10, 2024-11, 2025-05, 2025-09, 2025-10, 2025-11, 2026-08, 2026-09, 2026-10, 2026-11"
141205,Bang Nom Kho,Sena District,Phra Nakhon Si Ayudhya,Central,flood / inundation,0,51,51,180,0.283,25,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202412, 202501, 202502, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202512, 202603, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-05, 2025-09, 2025-10, 2025-11, 2026-05, 2026-08, 2026-09, 2026-10, 2026-11"
141214,Lat Nga,Sena District,Phra Nakhon Si Ayudhya,Central,flood / inundation,0,51,51,180,0.283,25,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202412, 202501, 202502, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202512, 202603, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-05, 2025-09, 2025-10, 2025-11, 2026-05, 2026-08, 2026-09, 2026-10, 2026-11"
560901,Huai Kaeo,Phu Kamyao District,Phayao,North,flood / inundation,0,51,51,180,0.283,23,"202402, 202403, 202404, 202405, 202406, 202407, 202408, 202409, 202412, 202501, 202502, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202602, 202603, 202604, 202605, 202606","2024-07, 2024-08, 2024-09, 2024-10, 2025-05, 2025-06, 2025-08, 2025-09, 2025-10, 2026-05, 2026-06, 2026-09"
640605,Wang Thong,Si Samrong District,Sukhothai,North,flood / inundation,0,51,51,180,0.283,25,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202412, 202501, 202502, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202601, 202602, 202603, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-05, 2025-06, 2025-09, 2025-10, 2025-11, 2026-06, 2026-09, 2026-10"
640610,Thap Phueng,Si Samrong District,Sukhothai,North,flood / inundation,0,51,51,180,0.283,25,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202412, 202501, 202502, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202601, 202602, 202603, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-05, 2025-06, 2025-09, 2025-10, 2025-11, 2026-06, 2026-09, 2026-10"
650508,Noen Kum,Bang Krathum District,Phitsanu Lok,North,flood / inundation,0,51,51,180,0.283,21,"202403, 202404, 202405, 202406, 202407, 202408, 202409, 202410, 202501, 202502, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202604, 202605, 202606","2024-08, 2024-09, 2024-10, 2025-06, 2025-07, 2025-08, 2025-09, 2025-10, 2026-09, 2026-10"
660111,Kha Mang,Mueang Phichit District,Phichit,North,flood / inundation,0,51,51,180,0.283,21,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202502, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-07, 2025-08, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
660115,Pa Makhap,Mueang Phichit District,Phichit,North,flood / inundation,0,51,51,180,0.283,21,"202403, 202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-08, 2024-09, 2024-10, 2024-11, 2025-07, 2025-08, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
141509,Ban Na,Maha Rat District,Phra Nakhon Si Ayudhya,Central,flood / inundation,0,50,50,180,0.278,24,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202412, 202501, 202502, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202603, 202604, 202605, 202606","2024-08, 2024-09, 2024-10, 2024-11, 2025-05, 2025-09, 2025-10, 2025-11, 2026-08, 2026-09, 2026-10, 2026-11"
520706,Wang Sai,Wang Nuea District,Lampang,North,flood / inundation,0,50,50,180,0.278,24,"202402, 202403, 202404, 202405, 202406, 202407, 202408, 202409, 202412, 202501, 202502, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202601, 202602, 202603, 202604, 202605, 202606","2024-07, 2024-08, 2024-09, 2024-10, 2025-05, 2025-06, 2025-08, 2025-09, 2025-10, 2026-05, 2026-06, 2026-09"
600306,Bang Khian,Chum Saeng District,Nakhon Sawan,North,flood / inundation,0,50,50,180,0.278,23,"202403, 202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202501, 202502, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-08, 2024-09, 2024-10, 2024-11, 2025-05, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
600309,Khok Mo,Chum Saeng District,Nakhon Sawan,North,flood / inundation,0,50,50,180,0.278,23,"202403, 202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202501, 202502, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-08, 2024-09, 2024-10, 2024-11, 2025-05, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
600510,Nong Krot,Banphot Phisai District,Nakhon Sawan,North,flood / inundation,0,50,50,180,0.278,23,"202403, 202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202501, 202502, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-08, 2024-09, 2024-10, 2024-11, 2025-06, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
640403,Krai Nok,Kong Krailat District,Sukhothai,North,flood / inundation,0,50,50,180,0.278,23,"202403, 202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202501, 202502, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-08, 2024-09, 2024-10, 2024-11, 2025-06, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
640609,Ban Rai,Si Samrong District,Sukhothai,North,flood / inundation,0,50,50,180,0.278,24,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202412, 202501, 202502, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202601, 202602, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-05, 2025-06, 2025-09, 2025-10, 2025-11, 2026-06, 2026-09, 2026-10"
640710,Tha Thong,Sawankhalok District,Sukhothai,North,flood / inundation,0,50,50,180,0.278,24,"202403, 202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202412, 202501, 202502, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202602, 202604, 202605, 202606","2024-07, 2024-08, 2024-09, 2024-10, 2024-11, 2025-05, 2025-06, 2025-09, 2025-10, 2025-11, 2026-06, 2026-09, 2026-10"
650102,Wang Nam Khu,Mueang Phitsanulok District,Phitsanu Lok,North,flood / inundation,0,50,50,180,0.278,21,"202403, 202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202501, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202604, 202605, 202606","2024-08, 2024-09, 2024-10, 2024-11, 2025-06, 2025-09, 2025-10, 2025-11, 2026-09, 2026-10, 2026-11"
860404,Na Kha,Lang Suan District,Chumphon,southeast,flood / inundation,0,50,50,180,0.278,25,"202401, 202403, 202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202412, 202501, 202502, 202503, 202504, 202506, 202507, 202508, 202509, 202510, 202511, 202512, 202604, 202605, 202606","2024-01, 2024-07, 2024-08, 2024-10, 2024-11, 2024-12, 2025-01, 2025-05, 2025-07, 2025-11, 2025-12, 2026-08, 2026-09"
141203,Chao Chet,Sena District,Phra Nakhon Si Ayudhya,Central,flood / inundation,0,49,49,180,0.272,24,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202412, 202501, 202502, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202512, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-05, 2025-09, 2025-10, 2025-11, 2026-05, 2026-09, 2026-10, 2026-11"
141211,Ban Thaeo,Sena District,Phra Nakhon Si Ayudhya,Central,flood / inundation,0,49,49,180,0.272,24,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202412, 202501, 202502, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202512, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-05, 2025-09, 2025-10, 2025-11, 2026-05, 2026-09, 2026-10, 2026-11"
141212,Chai Na,Sena District,Phra Nakhon Si Ayudhya,Central,flood / inundation,0,49,49,180,0.272,24,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202412, 202501, 202502, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202512, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-05, 2025-09, 2025-10, 2025-11, 2026-05, 2026-09, 2026-10, 2026-11"
141215,Don Thong,Sena District,Phra Nakhon Si Ayudhya,Central,flood / inundation,0,49,49,180,0.272,24,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202412, 202501, 202502, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202512, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-05, 2025-09, 2025-10, 2025-11, 2026-05, 2026-09, 2026-10, 2026-11"
141217,Chao Sadet,Sena District,Phra Nakhon Si Ayudhya,Central,flood / inundation,0,49,49,180,0.272,24,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202412, 202501, 202502, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202512, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-05, 2025-09, 2025-10, 2025-11, 2026-05, 2026-09, 2026-10, 2026-11"
141301,Bang Sai,Bang Sai District,Phra Nakhon Si Ayudhya,Central,flood / inundation,0,49,49,180,0.272,24,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202412, 202501, 202502, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202512, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-05, 2025-09, 2025-10, 2025-11, 2026-05, 2026-09, 2026-10, 2026-11"
141302,Kaeo Fa,Bang Sai District,Phra Nakhon Si Ayudhya,Central,flood / inundation,0,49,49,180,0.272,24,"202404, 202405, 202406, 202407, 202408, 202409, 202410, 202411, 202412, 202501, 202502, 202503, 202504, 202505, 202506, 202507, 202508, 202509, 202510, 202511, 202512, 202604, 202605, 202606","2024-09, 2024-10, 2024-11, 2025-05, 2025-09, 2025-10, 2025-11, 2026-05, 2026-09, 2026-10, 2026-11"
