GEOCODE,TAMBON_E,AMPHOE_E,PROV_E,REGION_E,N_YEARS_FLOODED,P_HIST,FC_PROP,P_EVENT,AFF_HH_MEAN,SEV_IDX,HAZARD_SCORE,HAZARD_GRADE,LAT,LONG
390408,Non Muang,Si Bun Rueang District,Nong Bua Lamphu,Northeast,1.0,0.2971290210999654,0.022222222222222223,0.27225457374513096,54.0,0.1381535296709038,15.493375203853407,3,17.128,102.181
390409,Nong Kung Kaeo,Si Bun Rueang District,Nong Bua Lamphu,Northeast,1.0,0.2971290210999654,0.027777777777777776,0.2766271598019963,54.0,0.1381535296709038,15.742208916573963,3,17.149,102.073
390410,Nong Kae,Si Bun Rueang District,Nong Bua Lamphu,Northeast,2.0,0.43998616395710827,0.027777777777777776,0.32607709378060074,1.0,0.018800314103231682,16.610372278277246,3,17.083,102.294
390411,Sai Thong,Si Bun Rueang District,Nong Bua Lamphu,Northeast,4.0,0.725700449671394,0.05555555555555555,0.4636543518011035,2.0,0.02658765918166442,23.79909178424434,3,16.856,102.349
390412,Han Na Ngam,Si Bun Rueang District,Nong Bua Lamphu,Northeast,3.0,0.5828433068142511,0.05,0.40062266839166893,5.0,0.04203878033317404,20.87321783723382,3,16.985,102.246
390501,Na Si,Suwannakhuha District,Nong Bua Lamphu,Northeast,4.0,0.725700449671394,0.06111111111111111,0.46911937734935727,23.0,0.0901631390244592,25.570832649418758,3,17.631,102.313
390502,Ban Khok,Suwannakhuha District,Nong Bua Lamphu,Northeast,3.0,0.5828433068142511,0.1111111111111111,0.459758210077609,24.0,0.09210235311393586,25.1051511544604,3,17.528,102.199
390503,Na Di,Suwannakhuha District,Nong Bua Lamphu,Northeast,4.0,0.725700449671394,0.05,0.4581980425992721,84.0,0.17230772493401,26.857455244438462,3,17.473,102.269
390504,Na Dan,Suwannakhuha District,Nong Bua Lamphu,Northeast,4.0,0.725700449671394,0.03888888888888889,0.4473167290264224,75.0,0.16281549612525495,26.00734120939928,3,17.47,102.347
390505,Dong Mafai,Suwannakhuha District,Nong Bua Lamphu,Northeast,3.0,0.5828433068142511,0.06111111111111111,0.41121323447426167,54.0,0.1381535296709038,23.401189713213494,3,17.635,102.245
390506,Suwanna Khuha,Suwannakhuha District,Nong Bua Lamphu,Northeast,4.0,0.725700449671394,0.044444444444444446,0.452751741078802,6.5,0.047931584237025995,23.722642464739042,3,17.551,102.277
390507,Bunthan,Suwannakhuha District,Nong Bua Lamphu,Northeast,4.0,0.725700449671394,0.06666666666666667,0.4745918195714363,54.0,0.1381535296709038,27.00791772990835,3,17.582,102.14
390508,Kut Phueng,Suwannakhuha District,Nong Bua Lamphu,Northeast,4.0,0.725700449671394,0.05555555555555555,0.4636543518011035,114.5,0.20117214590626037,27.84643463558538,3,17.549,102.315
390601,Na Lao,Na Wang District,Nong Bua Lamphu,Northeast,4.0,0.725700449671394,0.09444444444444444,0.5020193643947687,8.5,0.054811863571962806,26.47679906532291,3,17.294,102.073
390602,Na Kae,Na Wang District,Nong Bua Lamphu,Northeast,3.0,0.5828433068142511,0.1111111111111111,0.459758210077609,54.0,0.1381535296709038,26.163771479750377,3,17.396,102.078
390603,Wang Thong,Na Wang District,Nong Bua Lamphu,Northeast,3.0,0.5828433068142511,0.08333333333333333,0.4326336501103825,54.0,0.1381535296709038,24.620175796376934,3,17.32,102.03
390604,Wang Pla Pom,Na Wang District,Nong Bua Lamphu,Northeast,3.0,0.5828433068142511,0.12777777777777777,0.47615875015642245,1.0,0.018800314103231682,24.255534211118267,3,17.426,102.024
390605,Thep Khiri,Na Wang District,Nong Bua Lamphu,Northeast,4.0,0.725700449671394,0.08888888888888889,0.49652953904991104,3.0,0.03256309922505099,25.634903984908103,3,17.308,102.117
400101,Nai Mueang,Mueang Khon Kaen District,Khon Kaen,Northeast,1.0,0.2720408163265306,0.016666666666666666,0.1918360041151428,54.0,0.1381535296709038,10.916941260080588,2,16.438,102.837
400102,Samran,Mueang Khon Kaen District,Khon Kaen,Northeast,3.0,0.5577551020408164,0.022222222222222223,0.279766526688821,54.0,0.1381535296709038,15.920862991732537,3,16.537,102.837
400103,Khok Si,Mueang Khon Kaen District,Khon Kaen,Northeast,3.0,0.5577551020408164,0.016666666666666666,0.2753632072202043,342.0,0.34767875855452957,18.55505726290593,3,16.481,102.985
400104,Tha Phra,Mueang Khon Kaen District,Khon Kaen,Northeast,3.0,0.5577551020408164,0.15555555555555556,0.3968541117693348,54.0,0.1381535296709038,22.58404540373399,3,16.314,102.813
400105,Ban Thum,Mueang Khon Kaen District,Khon Kaen,Northeast,2.0,0.4148979591836735,0.016666666666666666,0.2309682754262032,54.0,0.1381535296709038,13.143867895916733,2,16.459,102.701
400106,Mueang Kao,Mueang Khon Kaen District,Khon Kaen,Northeast,4.0,0.7006122448979591,0.13333333333333333,0.4326232329773991,54.0,0.1381535296709038,24.61958298154322,3,16.385,102.809
400107,Phra Lap,Mueang Khon Kaen District,Khon Kaen,Northeast,3.0,0.5577551020408164,0.044444444444444446,0.29780301347392624,54.0,0.1381535296709038,16.947277546599043,3,16.401,102.885
400108,Sawathi,Mueang Khon Kaen District,Khon Kaen,Northeast,1.0,0.2720408163265306,0.005555555555555556,0.18511899260751233,54.0,0.1381535296709038,10.534691742268105,2,16.538,102.684
400109,Ban Wa,Mueang Khon Kaen District,Khon Kaen,Northeast,2.0,0.4148979591836735,0.08888888888888889,0.2854925539348723,54.0,0.1381535296709038,16.246717897786787,3,16.384,102.713
400110,Ban Kho,Mueang Khon Kaen District,Khon Kaen,Northeast,1.0,0.2720408163265306,0.011111111111111112,0.18845452238933755,54.0,0.1381535296709038,10.724508991993446,2,16.569,102.753
400111,Daeng Yai,Mueang Khon Kaen District,Khon Kaen,Northeast,3.0,0.5577551020408164,0.011111111111111112,0.2710031152830369,4.0,0.037600628206463364,14.059650133179384,2,16.485,102.752
400112,Don Chang,Mueang Khon Kaen District,Khon Kaen,Northeast,2.0,0.4148979591836735,0.1111111111111111,0.30374251319478435,54.0,0.1381535296709038,17.285280675187742,3,16.363,102.759
400113,Don Han,Mueang Khon Kaen District,Khon Kaen,Northeast,4.0,0.7006122448979591,0.06666666666666667,0.3694280708392293,54.0,0.1381535296709038,21.023293139259074,3,16.334,102.869
400114,Sila,Mueang Khon Kaen District,Khon Kaen,Northeast,2.0,0.4148979591836735,0.016666666666666666,0.2309682754262032,54.0,0.1381535296709038,13.143867895916733,2,16.49,102.857
400115,Ban Pet,Mueang Khon Kaen District,Khon Kaen,Northeast,4.0,0.7006122448979591,0.016666666666666666,0.32468861276224154,514.0,0.42623260144598096,23.154074241988923,3,16.435,102.781
400116,Nong Tum,Mueang Khon Kaen District,Khon Kaen,Northeast,4.0,0.7006122448979591,0.022222222222222223,0.3295220108426606,232.5,0.28666626225175157,21.19924270103036,3,16.516,102.931
400117,Bueng Niam,Mueang Khon Kaen District,Khon Kaen,Northeast,3.0,0.5577551020408164,0.027777777777777776,0.28421264235893257,3.0,0.03256309922505099,14.673374341654021,2,16.43,102.922
400118,Non Thon,Mueang Khon Kaen District,Khon Kaen,Northeast,3.0,0.5577551020408164,0.016666666666666666,0.2753632072202043,54.0,0.1381535296709038,15.670280311958802,3,16.595,102.837
400201,Nong Bua,Ban Fang District,Khon Kaen,Northeast,1.0,0.2720408163265306,0.005555555555555556,0.18511899260751233,54.0,0.1381535296709038,10.534691742268105,2,16.497,102.596
400202,Pa Wai Nang,Ban Fang District,Khon Kaen,Northeast,1.0,0.2720408163265306,0.005555555555555556,0.18511899260751233,54.0,0.1381535296709038,10.534691742268105,2,16.609,102.65
400203,Non Khong,Ban Fang District,Khon Kaen,Northeast,1.0,0.2720408163265306,0.005555555555555556,0.18511899260751233,54.0,0.1381535296709038,10.534691742268105,2,16.416,102.589
400204,Ban Lao,Ban Fang District,Khon Kaen,Northeast,1.0,0.2720408163265306,0.005555555555555556,0.18511899260751233,54.0,0.1381535296709038,10.534691742268105,2,16.399,102.65
400205,Pa Manao,Ban Fang District,Khon Kaen,Northeast,1.0,0.2720408163265306,0.005555555555555556,0.18511899260751233,54.0,0.1381535296709038,10.534691742268105,2,16.367,102.573
400206,Ban Fang,Ban Fang District,Khon Kaen,Northeast,1.0,0.2720408163265306,0.005555555555555556,0.18511899260751233,54.0,0.1381535296709038,10.534691742268105,2,16.443,102.654
400207,Khok Ngam,Ban Fang District,Khon Kaen,Northeast,1.0,0.2720408163265306,0.005555555555555556,0.18511899260751233,54.0,0.1381535296709038,10.534691742268105,2,16.582,102.6
400301,Phra Yuen,Phra Yuen District,Khon Kaen,Northeast,2.0,0.4148979591836735,0.005555555555555556,0.22325959564589049,54.0,0.1381535296709038,12.70518484086345,2,16.323,102.612
400302,Phra Bu,Phra Yuen District,Khon Kaen,Northeast,3.0,0.5577551020408164,0.08333333333333333,0.3309116361728404,54.0,0.1381535296709038,18.83141233596461,3,16.265,102.697
400303,Ban Ton,Phra Yuen District,Khon Kaen,Northeast,3.0,0.5577551020408164,0.09444444444444444,0.3407069010501739,1.0,0.018800314103231682,17.35561489035279,3,16.274,102.751
400304,Nong Waeng,Phra Yuen District,Khon Kaen,Northeast,3.0,0.5577551020408164,0.10555555555555556,0.3506401648355103,1.0,0.018800314103231682,17.86161550358134,3,16.318,102.738
400305,Kham Pom,Phra Yuen District,Khon Kaen,Northeast,1.0,0.2720408163265306,0.005555555555555556,0.18511899260751233,54.0,0.1381535296709038,10.534691742268105,2,16.301,102.657
400401,Nong Ruea,Nong Ruea District,Khon Kaen,Northeast,3.0,0.5577551020408164,0.011111111111111112,0.2710031152830369,54.0,0.1381535296709038,15.422157610559964,3,16.501,102.464
400402,Ban Meng,Nong Ruea District,Khon Kaen,Northeast,3.0,0.5577551020408164,0.011111111111111112,0.2710031152830369,54.0,0.1381535296709038,15.422157610559964,3,16.435,102.46
400403,Ban Kong,Nong Ruea District,Khon Kaen,Northeast,3.0,0.5577551020408164,0.011111111111111112,0.2710031152830369,463.0,0.40453453277318574,19.0316616952069,3,16.5,102.553
400404,Yang Kham,Nong Ruea District,Khon Kaen,Northeast,1.0,0.2720408163265306,0.005555555555555556,0.18511899260751233,54.0,0.1381535296709038,10.534691742268105,2,16.398,102.515
400405,Chorakhe,Nong Ruea District,Khon Kaen,Northeast,1.0,0.2720408163265306,0.005555555555555556,0.18511899260751233,54.0,0.1381535296709038,10.534691742268105,2,16.458,102.536
400406,Non Thong,Nong Ruea District,Khon Kaen,Northeast,3.0,0.5577551020408164,0.011111111111111112,0.2710031152830369,54.0,0.1381535296709038,15.422157610559964,3,16.552,102.384
400407,Kut Kwang,Nong Ruea District,Khon Kaen,Northeast,3.0,0.5577551020408164,0.011111111111111112,0.2710031152830369,54.0,0.1381535296709038,15.422157610559964,3,16.475,102.32
400408,Non Than,Nong Ruea District,Khon Kaen,Northeast,3.0,0.5577551020408164,0.011111111111111112,0.2710031152830369,54.0,0.1381535296709038,15.422157610559964,3,16.507,102.377
400409,Non Sa-At,Nong Ruea District,Khon Kaen,Northeast,1.0,0.2720408163265306,0.0,0.18182927227693002,54.0,0.1381535296709038,10.347481401973987,2,16.538,102.312
400410,Ban Phue,Nong Ruea District,Khon Kaen,Northeast,3.0,0.5577551020408164,0.011111111111111112,0.2710031152830369,54.0,0.1381535296709038,15.422157610559964,3,16.54,102.556
400501,Chum Phae,Chum Phae District,Khon Kaen,Northeast,4.0,0.7006122448979591,0.05,0.3542178997277289,83.0,0.17127901290454206,20.744399597310714,3,16.526,102.074
400502,Non Han,Chum Phae District,Khon Kaen,Northeast,2.0,0.4148979591836735,0.05,0.2551950060872466,54.0,0.1381535296709038,14.522554846629374,2,16.603,102.019
400503,Na Nong Thum,Chum Phae District,Khon Kaen,Northeast,3.0,0.5577551020408164,0.12777777777777777,0.37089289097239836,1.0,0.018800314103231682,18.89328969106675,3,16.767,101.98
400504,Non Udom,Chum Phae District,Khon Kaen,Northeast,5.0,0.8434693877551019,0.06666666666666667,0.4257044354192385,54.0,0.1381535296709038,24.22585028844828,3,16.505,102.231
400505,Khua Riang,Chum Phae District,Khon Kaen,Northeast,3.0,0.5577551020408164,0.016666666666666666,0.2753632072202043,54.0,0.1381535296709038,15.670280311958802,3,16.561,102.214
400506,Nong Phai,Chum Phae District,Khon Kaen,Northeast,5.0,0.8434693877551019,0.05555555555555555,0.4150037139221045,54.0,0.1381535296709038,23.61689709134886,3,16.565,102.147
400507,Chai So,Chum Phae District,Khon Kaen,Northeast,5.0,0.8434693877551019,0.06666666666666667,0.4257044354192385,54.0,0.1381535296709038,24.22585028844828,3,16.514,102.14
400508,Wang Hin Lat,Chum Phae District,Khon Kaen,Northeast,1.0,0.2720408163265306,0.022222222222222223,0.1952635617686086,54.0,0.1381535296709038,11.11199560215272,2,16.625,102.093
400509,Na Phiang,Chum Phae District,Khon Kaen,Northeast,4.0,0.7006122448979591,0.027777777777777776,0.3343917322851828,54.0,0.1381535296709038,19.02945651965744,3,16.49,102.27
400510,Nong Khiat,Chum Phae District,Khon Kaen,Northeast,5.0,0.8434693877551019,0.08888888888888889,0.4473062370798965,54.0,0.1381535296709038,25.455158628814715,3,16.658,102.014
400511,Nong Sao Lao,Chum Phae District,Khon Kaen,Northeast,1.0,0.2720408163265306,0.005555555555555556,0.18511899260751233,54.0,0.1381535296709038,10.534691742268105,2,16.586,102.298
400512,Non Sa-At,Chum Phae District,Khon Kaen,Northeast,4.0,0.7006122448979591,0.05,0.3542178997277289,54.0,0.1381535296709038,20.157717642386444,3,16.576,101.999
400601,Si Chomphu,Si Chomphu District,Khon Kaen,Northeast,4.0,0.7006122448979591,0.06111111111111111,0.3643273982351888,54.0,0.1381535296709038,20.733025712859856,3,16.841,102.156
400602,Si Suk,Si Chomphu District,Khon Kaen,Northeast,3.0,0.5577551020408164,0.05555555555555555,0.3070680111441777,54.0,0.1381535296709038,17.474527036638513,3,16.751,102.206
400603,Na Chan,Si Chomphu District,Khon Kaen,Northeast,3.0,0.5577551020408164,0.03888888888888889,0.2932313905299293,54.0,0.1381535296709038,16.68711710709731,3,16.657,102.147
400604,Wang Phoem,Si Chomphu District,Khon Kaen,Northeast,4.0,0.7006122448979591,0.06111111111111111,0.3643273982351888,54.0,0.1381535296709038,20.733025712859856,3,16.82,102.204
400605,Sam Yang,Si Chomphu District,Khon Kaen,Northeast,2.0,0.4148979591836735,0.027777777777777776,0.23886126935658378,54.0,0.1381535296709038,13.593039840993416,2,16.688,102.091
400606,Nong Daeng,Si Chomphu District,Khon Kaen,Northeast,3.0,0.5577551020408164,0.016666666666666666,0.2753632072202043,54.0,0.1381535296709038,15.670280311958802,3,16.711,102.113
400607,Dong Lan,Si Chomphu District,Khon Kaen,Northeast,3.0,0.5577551020408164,0.03333333333333333,0.2887010936417678,54.0,0.1381535296709038,16.42930843741141,3,16.805,102.075
400608,Boribun,Si Chomphu District,Khon Kaen,Northeast,4.0,0.7006122448979591,0.03888888888888889,0.3442370117378253,1.0,0.018800314103231682,17.53543878422271,3,16.855,102.092
400609,Ban Mai,Si Chomphu District,Khon Kaen,Northeast,3.0,0.5577551020408164,0.03333333333333333,0.2887010936417678,54.0,0.1381535296709038,16.42930843741141,3,16.761,102.068
400610,Phu Han,Si Chomphu District,Khon Kaen,Northeast,3.0,0.5577551020408164,0.05555555555555555,0.3070680111441777,54.0,0.1381535296709038,17.474527036638513,3,16.72,102.046
400701,Nam Phong,Nam Phong District,Khon Kaen,Northeast,4.0,0.7006122448979591,0.044444444444444446,0.3492109317250713,21.0,0.086153862467005,18.96484011544439,3,16.76,102.825
400702,Wang Chai,Nam Phong District,Khon Kaen,Northeast,4.0,0.7006122448979591,0.011111111111111112,0.31989228534698405,1545.0,0.7389743209593727,27.81422348457067,3,16.728,102.862
400703,Nong Kung,Nam Phong District,Khon Kaen,Northeast,4.0,0.7006122448979591,0.027777777777777776,0.3343917322851828,54.0,0.1381535296709038,19.02945651965744,3,16.73,102.897
400704,Bua Yai,Nam Phong District,Khon Kaen,Northeast,4.0,0.7006122448979591,0.06666666666666667,0.3694280708392293,54.0,0.1381535296709038,21.023293139259074,3,16.632,102.951
400705,Sa-At,Nam Phong District,Khon Kaen,Northeast,4.0,0.7006122448979591,0.044444444444444446,0.3492109317250713,54.0,0.1381535296709038,19.872782727127742,3,16.788,102.768
400706,Muang Wan,Nam Phong District,Khon Kaen,Northeast,4.0,0.7006122448979591,0.011111111111111112,0.31989228534698405,54.0,0.1381535296709038,18.204326684108093,3,16.646,102.779
400707,Ban Kham,Nam Phong District,Khon Kaen,Northeast,4.0,0.7006122448979591,0.06666666666666667,0.3694280708392293,127.0,0.21186877995184156,22.384917274394965,3,16.568,102.952
400708,Bua Ngoen,Nam Phong District,Khon Kaen,Northeast,1.0,0.2720408163265306,0.005555555555555556,0.18511899260751233,54.0,0.1381535296709038,10.534691742268105,2,16.793,102.995
400709,Sai Mun,Nam Phong District,Khon Kaen,Northeast,3.0,0.5577551020408164,0.05,0.30241541329625654,54.0,0.1381535296709038,17.20975850350098,3,16.669,102.913
400710,Tha Krasoem,Nam Phong District,Khon Kaen,Northeast,4.0,0.7006122448979591,0.016666666666666666,0.32468861276224154,54.0,0.1381535296709038,18.477274532964724,3,16.613,102.878
400711,Phang Thui,Nam Phong District,Khon Kaen,Northeast,1.0,0.2720408163265306,0.011111111111111112,0.18845452238933755,54.0,0.1381535296709038,10.724508991993446,2,16.774,102.928
400712,Kut Nam Sai,Nam Phong District,Khon Kaen,Northeast,3.0,0.5577551020408164,0.011111111111111112,0.2710031152830369,54.0,0.1381535296709038,15.422157610559964,3,16.697,102.789
400801,Khok Sung,Ubolratana District,Khon Kaen,Northeast,2.0,0.4148979591836735,0.03888888888888889,0.24693738335296544,54.0,0.1381535296709038,14.052632723543734,2,16.679,102.676
400802,Ban Dong,Ubolratana District,Khon Kaen,Northeast,4.0,0.7006122448979591,0.044444444444444446,0.3492109317250713,2.0,0.02658765918166442,17.92478164801445,3,16.801,102.645
400803,Khuean Ubonrat,Ubolratana District,Khon Kaen,Northeast,3.0,0.5577551020408164,0.005555555555555556,0.266686653143352,54.0,0.1381535296709038,15.176517779561305,3,16.715,102.636
400804,Na Kham,Ubolratana District,Khon Kaen,Northeast,1.0,0.2720408163265306,0.03333333333333333,0.20225730460065858,54.0,0.1381535296709038,11.509993256648134,2,16.855,102.68
400805,Si Suk Samran,Ubolratana District,Khon Kaen,Northeast,1.0,0.2720408163265306,0.03333333333333333,0.20225730460065858,54.0,0.1381535296709038,11.509993256648134,2,16.92,102.703
400806,Thung Pong,Ubolratana District,Khon Kaen,Northeast,1.0,0.2720408163265306,0.011111111111111112,0.18845452238933755,54.0,0.1381535296709038,10.724508991993446,2,16.731,102.676
400901,Nong Ko,Kranuan District,Khon Kaen,Northeast,0.0,0.12918367346938775,0.011111111111111112,0.1550727728183272,0.0,0.0,7.7536386409163605,2,16.727,103.11
400902,Nong Kung Yai,Kranuan District,Khon Kaen,Northeast,0.0,0.12918367346938775,0.011111111111111112,0.1550727728183272,0.0,0.0,7.7536386409163605,2,16.646,103.086
400905,Huai Chot,Kranuan District,Khon Kaen,Northeast,0.0,0.12918367346938775,0.005555555555555556,0.15221725952420354,0.0,0.0,7.610862976210177,2,16.667,103.022
400906,Huai Yang,Kranuan District,Khon Kaen,Northeast,0.0,0.12918367346938775,0.005555555555555556,0.15221725952420354,0.0,0.0,7.610862976210177,2,16.87,103.085
400907,Ban Fang,Kranuan District,Khon Kaen,Northeast,0.0,0.12918367346938775,0.005555555555555556,0.15221725952420354,0.0,0.0,7.610862976210177,2,16.769,103.05
400909,Dun Sat,Kranuan District,Khon Kaen,Northeast,0.0,0.12918367346938775,0.005555555555555556,0.15221725952420354,0.0,0.0,7.610862976210177,2,16.81,103.149
400910,Nong No,Kranuan District,Khon Kaen,Northeast,0.0,0.12918367346938775,0.022222222222222223,0.16091484883589866,0.0,0.0,8.045742441794932,2,16.722,103.03
400911,Nam Om,Kranuan District,Khon Kaen,Northeast,0.0,0.12918367346938775,0.011111111111111112,0.1550727728183272,0.0,0.0,7.7536386409163605,2,16.671,103.127
400912,Hua Na Kham,Kranuan District,Khon Kaen,Northeast,0.0,0.12918367346938775,0.005555555555555556,0.15221725952420354,0.0,0.0,7.610862976210177,2,16.813,103.08
401001,Ban Phai,Ban Phai District,Khon Kaen,Northeast,3.0,0.5577551020408164,0.17777777777777778,0.4180576380200629,54.0,0.1381535296709038,23.79068881592078,3,16.091,102.72049999999999
401002,Nai Mueang,Ban Phai District,Khon Kaen,Northeast,3.0,0.5577551020408164,0.022222222222222223,0.279766526688821,2555.0,0.9502996240772379,27.28142759153011,3,16.070500000000003,102.745
401005,Mueang Phia,Ban Phai District,Khon Kaen,Northeast,4.0,0.7006122448979591,0.17222222222222222,0.4706738527884746,140.5,0.2228451914635229,28.778062881499814,3,16.102,102.684
401009,Ban Lan,Ban Phai District,Khon Kaen,Northeast,2.0,0.4148979591836735,0.011111111111111112,0.22709083753102835,142.0,0.22403159838287198,13.898318042060486,2,15.992,102.838
401010,Khaen Nuea,Ban Phai District,Khon Kaen,Northeast,2.0,0.4148979591836735,0.005555555555555556,0.22325959564589049,54.0,0.1381535296709038,12.70518484086345,2,15.99,102.771
401011,Phu Lek,Ban Phai District,Khon Kaen,Northeast,2.0,0.4148979591836735,0.027777777777777776,0.23886126935658378,54.0,0.1381535296709038,13.593039840993416,2,16.115,102.828
401013,Pa Po,Ban Phai District,Khon Kaen,Northeast,2.0,0.4148979591836735,0.005555555555555556,0.22325959564589049,54.0,0.1381535296709038,12.70518484086345,2,15.919,102.777
401014,Hin Tang,Ban Phai District,Khon Kaen,Northeast,2.0,0.4148979591836735,0.011111111111111112,0.22709083753102835,54.0,0.1381535296709038,12.923211914593082,2,16.045,102.831
401016,Nong Nam Sai,Ban Phai District,Khon Kaen,Northeast,2.0,0.4148979591836735,0.005555555555555556,0.22325959564589049,54.0,0.1381535296709038,12.70518484086345,2,16.042,102.76
401017,Hua Nong,Ban Phai District,Khon Kaen,Northeast,2.0,0.4148979591836735,0.2,0.38268054124310324,54.0,0.1381535296709038,21.777460437610493,3,16.04,102.697
401050,Ban Phai Subdistrict Municipality,Ban Phai District,Khon Kaen,Northeast,0.0,0.12918367346938775,0.0,0.1494050299432093,0.0,0.0,7.470251497160466,2,,
401101,Pueai Noi,Pueai Noi District,Khon Kaen,Northeast,1.0,0.2720408163265306,0.027777777777777776,0.19873730021584715,54.0,0.1381535296709038,11.309677985896625,2,15.879,102.904
401102,Wang Muang,Pueai Noi District,Khon Kaen,Northeast,1.0,0.2720408163265306,0.016666666666666666,0.1918360041151428,54.0,0.1381535296709038,10.916941260080588,2,15.884,102.829
401103,Kham Pom,Pueai Noi District,Khon Kaen,Northeast,1.0,0.2720408163265306,0.03333333333333333,0.20225730460065858,54.0,0.1381535296709038,11.509993256648134,2,15.938,102.874
401104,Sa Kaeo,Pueai Noi District,Khon Kaen,Northeast,1.0,0.2720408163265306,0.027777777777777776,0.19873730021584715,54.0,0.1381535296709038,11.309677985896625,2,15.85,102.895
401201,Mueang Phon,Phon District,Khon Kaen,Northeast,1.0,0.2720408163265306,0.0,0.18182927227693002,54.0,0.1381535296709038,10.347481401973987,2,15.793,102.64
401203,Chot Nong Kae,Phon District,Khon Kaen,Northeast,1.0,0.2720408163265306,0.0,0.18182927227693002,54.0,0.1381535296709038,10.347481401973987,2,15.856,102.65
401204,Kao Ngio,Phon District,Khon Kaen,Northeast,1.0,0.2720408163265306,0.0,0.18182927227693002,54.0,0.1381535296709038,10.347481401973987,2,15.844,102.598
401205,Nong Makhuea,Phon District,Khon Kaen,Northeast,1.0,0.2720408163265306,0.0,0.18182927227693002,54.0,0.1381535296709038,10.347481401973987,2,15.753,102.546
401206,Nong Waeng Sok Phra,Phon District,Khon Kaen,Northeast,2.0,0.4148979591836735,0.0,0.21947463631570996,4.0,0.037600628206463364,11.386351025828287,2,15.746,102.644
401207,Phek Yai,Phon District,Khon Kaen,Northeast,2.0,0.4148979591836735,0.0,0.21947463631570996,13.0,0.06778549649403062,11.717591675310858,2,15.841,102.538
401208,Khok Sa-Nga,Phon District,Khon Kaen,Northeast,1.0,0.2720408163265306,0.0,0.18182927227693002,54.0,0.1381535296709038,10.347481401973987,2,15.754,102.488
401209,Nong Waeng Nang Bao,Phon District,Khon Kaen,Northeast,1.0,0.2720408163265306,0.0,0.18182927227693002,54.0,0.1381535296709038,10.347481401973987,2,15.887,102.611
401210,Lom Khom,Phon District,Khon Kaen,Northeast,1.0,0.2720408163265306,0.0,0.18182927227693002,54.0,0.1381535296709038,10.347481401973987,2,15.794,102.525
401211,Non Kha,Phon District,Khon Kaen,Northeast,2.0,0.4148979591836735,0.0,0.21947463631570996,134.0,0.21762936978023684,13.36193815499223,2,15.764,102.591
401212,Sok Nok Ten,Phon District,Khon Kaen,Northeast,1.0,0.2720408163265306,0.0,0.18182927227693002,54.0,0.1381535296709038,10.347481401973987,2,15.816,102.66
401213,Hua Thung,Phon District,Khon Kaen,Northeast,1.0,0.2720408163265306,0.0,0.18182927227693002,54.0,0.1381535296709038,10.347481401973987,2,15.879,102.556
401301,Khon Chim,Waeng Yai District,Khon Kaen,Northeast,2.0,0.4148979591836735,0.0,0.21947463631570996,20.0,0.08407756066634808,11.89637641826344,2,15.947,102.486
401302,Mai Na Phiang,Waeng Yai District,Khon Kaen,Northeast,2.0,0.4148979591836735,0.0,0.21947463631570996,6.0,0.04605117655696793,11.479085077123054,2,15.906,102.471
401303,Non Thong,Waeng Yai District,Khon Kaen,Northeast,5.0,0.8434693877551019,0.16111111111111112,0.518470033691906,60.5,0.1462321254991543,29.71435043631458,3,15.904,102.401
401304,Waeng Yai,Waeng Yai District,Khon Kaen,Northeast,1.0,0.2720408163265306,0.0,0.18182927227693002,54.0,0.1381535296709038,10.347481401973987,2,15.954,102.533
401305,Non Sa-At,Waeng Yai District,Khon Kaen,Northeast,5.0,0.8434693877551019,0.16111111111111112,0.518470033691906,54.0,0.1381535296709038,29.504924943751764,3,15.954,102.421
401401,Waeng Noi,Waeng Noi District,Khon Kaen,Northeast,2.0,0.4148979591836735,0.0,0.21947463631570996,143.0,0.224819058098651,13.440835866437592,2,15.813,102.423
401402,Kan Lueang,Waeng Noi District,Khon Kaen,Northeast,2.0,0.4148979591836735,0.0,0.21947463631570996,175.0,0.24870477843525668,13.702951355638358,2,15.844,102.464
401403,Tha Nang Naeo,Waeng Noi District,Khon Kaen,Northeast,5.0,0.8434693877551019,0.16111111111111112,0.518470033691906,1.0,0.018800314103231682,26.410871658921344,3,15.866,102.372
401404,Lahan Na,Waeng Noi District,Khon Kaen,Northeast,5.0,0.8434693877551019,0.16111111111111112,0.518470033691906,1.0,0.018800314103231682,26.410871658921344,3,15.813,102.367
401405,Tha Wat,Waeng Noi District,Khon Kaen,Northeast,5.0,0.8434693877551019,0.16111111111111112,0.518470033691906,1.0,0.018800314103231682,26.410871658921344,3,15.735,102.397
401406,Thang Khwang,Waeng Noi District,Khon Kaen,Northeast,2.0,0.4148979591836735,0.0,0.21947463631570996,4.0,0.037600628206463364,11.386351025828287,2,15.758,102.429
401501,Nong Song Hong,Nong Song Hong District,Khon Kaen,Northeast,1.0,0.2720408163265306,0.0,0.18182927227693002,54.0,0.1381535296709038,10.347481401973987,2,15.707,102.771
401502,Khuem Chat,Nong Song Hong District,Khon Kaen,Northeast,1.0,0.2720408163265306,0.005555555555555556,0.18511899260751233,54.0,0.1381535296709038,10.534691742268105,2,15.818,102.802
401503,Non That,Nong Song Hong District,Khon Kaen,Northeast,2.0,0.4148979591836735,0.0,0.21947463631570996,54.0,0.1381535296709038,12.489791599798162,2,15.705,102.72
